<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Zarafshan.ETF,20211226,56050.00,57000.00,56050.00,56666.00,3311245907,58434,149,D,56436.00,56607.00
Zarafshan.ETF,20211225,57800.00,57800.00,56100.00,56436.00,9196194974,162949,298,D,58330.00,56550.00
Zarafshan.ETF,20211222,58400.00,60349.00,57200.00,58330.00,8275402641,141871,221,D,58027.00,57400.00
Zarafshan.ETF,20211221,57788.00,58365.00,57351.00,58027.00,19950258185,343809,236,D,56603.00,57800.00
Zarafshan.ETF,20211220,56850.00,56850.00,56009.00,56603.00,1581880617,27947,68,D,56403.00,56700.00
Zarafshan.ETF,20211219,55000.00,56835.00,55000.00,56403.00,6570702202,116495,131,D,57213.00,56500.00
Zarafshan.ETF,20211218,56100.00,57820.00,55700.00,57213.00,63642179266,1112368,602,D,57159.00,57770.00
Zarafshan.ETF,20211215,56585.00,57869.00,55500.00,57159.00,30314978009,530366,443,D,54709.00,56600.00
Zarafshan.ETF,20211214,53012.00,56000.00,53012.00,54709.00,30146618494,551037,502,D,53353.00,55999.00
Zarafshan.ETF,20211213,54457.00,54457.00,52000.00,53353.00,41633035735,780328,576,D,55501.00,53500.00
Zarafshan.ETF,20211212,56200.00,56215.00,54714.00,55501.00,1358326759,24474,56,D,56900.00,55492.00
Zarafshan.ETF,20211211,58269.00,58269.00,56200.00,56900.00,45337239609,796790,456,D,57868.00,56290.00
Zarafshan.ETF,20211208,58400.00,58400.00,57700.00,57868.00,22980324677,397119,383,D,58365.00,58280.00
Zarafshan.ETF,20211207,58480.00,58880.00,57800.00,58365.00,41189990314,705733,484,D,58267.00,58491.00
Zarafshan.ETF,20211206,58100.00,58750.00,57843.00,58267.00,99220700834,1702867,1054,D,57755.00,58500.00
Zarafshan.ETF,20211205,57480.00,58289.00,57110.00,57755.00,28339136087,490681,294,D,57246.00,57950.00
Zarafshan.ETF,20211204,57002.00,57510.00,56990.00,57246.00,121218947341,2117507,723,D,55353.00,57300.00
Zarafshan.ETF,20211201,54710.00,55690.00,54710.00,55353.00,56031302086,1012257,290,D,54923.00,55470.00
Zarafshan.ETF,20211130,55300.00,55300.00,54722.00,54923.00,58274227107,1061017,313,D,55865.00,54760.00
Zarafshan.ETF,20211129,55652.00,56000.00,55350.00,55865.00,11362583241,203395,239,D,55174.00,55800.00
Zarafshan.ETF,20211128,54800.00,55499.00,54800.00,55174.00,4176406090,75695,115,D,55653.00,55303.00
Zarafshan.ETF,20211127,55960.00,55960.00,55155.00,55653.00,8707318365,156457,215,D,55606.00,55241.00
Zarafshan.ETF,20211124,55500.00,55929.00,55200.00,55606.00,13504750916,242866,347,D,55033.00,55789.00
Zarafshan.ETF,20211123,55998.00,55999.00,54650.00,55033.00,8705253223,158183,336,D,54727.00,54680.00
Zarafshan.ETF,20211122,55995.00,55995.00,54341.00,54727.00,2440892879,44601,127,D,54420.00,54998.00
Zarafshan.ETF,20211121,55000.00,55000.00,54150.00,54420.00,4983968916,91583,178,D,54045.00,54872.00
Zarafshan.ETF,20211120,54999.00,54999.00,53500.00,54045.00,4887276479,90430,165,D,54899.00,54140.00
Zarafshan.ETF,20211117,53700.00,55230.00,53700.00,54899.00,9739128120,177402,236,D,54651.00,54999.00
Zarafshan.ETF,20211116,55890.00,55890.00,54000.00,54651.00,13277105749,242944,353,D,53921.00,54791.00
Zarafshan.ETF,20211115,54696.00,54696.00,53629.00,53921.00,9726448060,180384,229,D,55281.00,53999.00
Zarafshan.ETF,20211114,56960.00,56960.00,54570.00,55281.00,9507910872,171992,250,D,55662.00,54700.00
Zarafshan.ETF,20211113,53500.00,56571.00,53500.00,55662.00,32340505107,581013,649,D,53084.00,56111.00
Zarafshan.ETF,20211110,52900.00,53390.00,52792.00,53084.00,6277140397,118250,200,D,52593.00,53380.00
Zarafshan.ETF,20211109,52581.00,52825.00,52380.00,52593.00,2958665953,56256,117,D,52685.00,52796.00
Zarafshan.ETF,20211108,52100.00,52910.00,51922.00,52685.00,9887614206,187673,188,D,52095.00,52580.00
Zarafshan.ETF,20211107,52000.00,52220.00,51903.00,52095.00,3694315831,70915,127,D,51871.00,52100.00
Zarafshan.ETF,20211106,51880.00,52000.00,51401.00,51871.00,5025536272,96885,199,D,51139.00,51900.00
Zarafshan.ETF,20211103,50300.00,51598.00,50205.00,51139.00,4976014554,97303,139,D,50854.00,51400.00
Zarafshan.ETF,20211102,51350.00,51350.00,50450.00,50854.00,1377781096,27093,125,D,50704.00,50900.00
Zarafshan.ETF,20211101,50001.00,51000.00,50001.00,50704.00,2963760801,58452,85,D,50213.00,51000.00
Zarafshan.ETF,20211031,50999.00,50999.00,50090.00,50213.00,4455668350,88736,113,D,50743.00,50201.00
Zarafshan.ETF,20211030,50326.00,51000.00,50326.00,50743.00,1044799014,20590,79,D,51056.00,50880.00
Zarafshan.ETF,20211027,50310.00,51270.00,50310.00,51056.00,1784036532,34943,88,D,50838.00,51104.00
Zarafshan.ETF,20211026,50311.00,51293.00,50300.00,50838.00,3286884665,64654,123,D,51282.00,51131.00
Zarafshan.ETF,20211025,51100.00,51460.00,50636.00,51282.00,13085586737,255167,227,D,50724.00,51295.00
Zarafshan.ETF,20211023,50007.00,51050.00,50007.00,50724.00,4358396034,85924,175,D,50192.00,51001.00
Zarafshan.ETF,20211020,49810.00,50400.00,49810.00,50192.00,1329481258,26488,50,D,50265.00,50338.00
Zarafshan.ETF,20211019,50600.00,50600.00,49931.00,50265.00,1656240641,32950,82,D,49671.00,50217.00
Zarafshan.ETF,20211018,49810.00,49830.00,49316.00,49671.00,1368236117,27546,64,D,49918.00,49810.00
Zarafshan.ETF,20211017,49010.00,50277.00,49010.00,49918.00,3315650940,66422,85,D,49934.00,50131.00
Zarafshan.ETF,20211016,49971.00,50400.00,49100.00,49934.00,5957687391,119312,152,D,48759.00,50299.00
Zarafshan.ETF,20211013,49500.00,49500.00,48510.00,48759.00,3460023951,70962,106,D,48951.00,49455.00
Zarafshan.ETF,20211012,49800.00,49800.00,48600.00,48951.00,1407329817,28750,89,D,50069.00,49080.00
Zarafshan.ETF,20211011,50150.00,50358.00,49551.00,50069.00,5547107602,110790,130,D,50105.00,49551.00
Zarafshan.ETF,20211010,50100.00,50410.00,49753.00,50105.00,998745224,19933,90,D,50438.00,50358.00
Zarafshan.ETF,20211009,51000.00,51000.00,50200.00,50438.00,2113350296,41900,94,D,51295.00,50440.00
Zarafshan.ETF,20211006,51100.00,51599.00,51100.00,51295.00,1099448465,21434,79,D,51332.00,51200.00
Zarafshan.ETF,20211004,51700.00,51700.00,51104.00,51332.00,2535836754,49401,121,D,51495.00,51699.00
Zarafshan.ETF,20211003,52200.00,52200.00,51251.00,51495.00,2935549620,57007,155,D,52378.00,51612.00
Zarafshan.ETF,20211002,52020.00,52890.00,52020.00,52378.00,9571319354,182735,230,D,51510.00,52260.00
Zarafshan.ETF,20210929,50511.00,51990.00,50511.00,51510.00,5562367390,107986,208,D,50493.00,51777.00
Zarafshan.ETF,20210928,50799.00,50799.00,49580.00,50493.00,4512198760,89363,221,D,49892.00,50500.00
Zarafshan.ETF,20210926,50000.00,50000.00,49504.00,49892.00,2009998053,40287,106,D,50135.00,50000.00
Zarafshan.ETF,20210925,49937.00,50340.00,49937.00,50135.00,2202146171,43924,119,D,50010.00,50030.00
Zarafshan.ETF,20210922,50389.00,50389.00,49684.00,50010.00,18218377983,364293,271,D,49765.00,50010.00
Zarafshan.ETF,20210921,49070.00,50390.00,49070.00,49765.00,9369020937,188267,159,D,49941.00,49999.00
Zarafshan.ETF,20210920,50700.00,50700.00,49105.00,49941.00,6334899039,126848,192,D,49595.00,49105.00
Zarafshan.ETF,20210919,50958.00,50958.00,49100.00,49595.00,9901704152,199653,215,D,50568.00,50000.00
Zarafshan.ETF,20210918,51150.00,51150.00,50300.00,50568.00,2999505455,59316,135,D,51649.00,50664.00
Zarafshan.ETF,20210915,51151.00,51817.00,51151.00,51649.00,2515959671,48713,99,D,51787.00,51705.00
Zarafshan.ETF,20210914,51626.00,52299.00,51625.00,51787.00,4355606796,84106,139,D,51358.00,51730.00
Zarafshan.ETF,20210913,51541.00,51958.00,51011.00,51358.00,3333017747,64898,153,D,52276.00,51284.00
Zarafshan.ETF,20210912,52200.00,52835.00,52020.00,52276.00,5190513753,99290,196,D,53182.00,52650.00
Zarafshan.ETF,20210911,53335.00,53889.00,53000.00,53182.00,2804639073,52737,129,D,53016.00,53150.00
Zarafshan.ETF,20210908,52310.00,53500.00,52310.00,53016.00,46358163344,874415,406,D,52462.00,53199.00
Zarafshan.ETF,20210907,52062.00,52880.00,52062.00,52462.00,2591041887,49389,165,D,52461.00,52499.00
Zarafshan.ETF,20210906,52910.00,53866.00,52235.00,52461.00,7074381969,134850,179,D,52795.00,52590.00
Zarafshan.ETF,20210905,51900.00,53445.00,51500.00,52795.00,12783832955,242140,293,D,51761.00,52905.00
Zarafshan.ETF,20210904,51700.00,52246.00,51000.00,51761.00,16597937965,320662,432,D,52017.00,52015.00
Zarafshan.ETF,20210901,52300.00,52397.00,51583.00,52017.00,4001845283,76934,213,D,51916.00,51900.00
Zarafshan.ETF,20210831,50711.00,52390.00,50711.00,51916.00,11890623285,229037,275,D,50882.00,51958.00
Zarafshan.ETF,20210830,52500.00,52500.00,50030.00,50882.00,18275391505,359170,391,D,52744.00,50702.00
Zarafshan.ETF,20210829,53855.00,54999.00,52391.00,52744.00,57289475659,1086185,582,D,54752.00,52500.00
Zarafshan.ETF,20210828,54620.00,55100.00,54105.00,54752.00,12713419128,232202,342,D,54316.00,54820.00
Zarafshan.ETF,20210825,54577.00,54600.00,54030.00,54316.00,8466390494,155874,344,D,55023.00,54250.00
Zarafshan.ETF,20210824,54951.00,55490.00,54800.00,55023.00,66037825406,1200188,560,D,54091.00,54800.00
Zarafshan.ETF,20210823,55820.00,55820.00,53500.00,54091.00,25481409009,471082,506,D,54922.00,54380.00
Zarafshan.ETF,20210822,55300.00,55830.00,54235.00,54922.00,30044440032,547037,833,D,53704.00,54897.00
Zarafshan.ETF,20210815,52999.00,54407.00,52999.00,53704.00,11811955953,219945,257,D,52799.00,54270.00
Zarafshan.ETF,20210814,51658.00,53390.00,51658.00,52799.00,17449990740,330498,462,D,52217.00,52980.00
Zarafshan.ETF,20210811,51480.00,52800.00,51389.00,52217.00,18641430393,357002,374,D,50634.00,52400.00
Zarafshan.ETF,20210810,50466.00,51100.00,50456.00,50634.00,19711603656,389294,323,D,50319.00,50715.00
Zarafshan.ETF,20210809,51389.00,51389.00,50100.00,50319.00,5033065224,100024,184,D,50764.00,50497.00
Zarafshan.ETF,20210808,50550.00,51076.00,50550.00,50764.00,5184790510,102136,195,D,50291.00,50641.00
Zarafshan.ETF,20210807,51190.00,51190.00,49692.00,50291.00,6883603121,136876,261,D,51482.00,50548.00
Zarafshan.ETF,20210804,51400.00,51980.00,51001.00,51482.00,9027851937,175361,314,D,51248.00,51497.00
Zarafshan.ETF,20210803,52000.00,52000.00,50210.00,51248.00,8068136318,157433,295,D,50685.00,51708.00
Zarafshan.ETF,20210802,50280.00,51229.00,50000.00,50685.00,5759842962,113639,251,D,51015.00,50500.00
Zarafshan.ETF,20210801,52400.00,52400.00,50201.00,51015.00,13658320549,267732,404,D,51258.00,50280.00
Zarafshan.ETF,20210731,50005.00,52500.00,50005.00,51258.00,49753728393,970655,827,D,48690.00,52120.00
Zarafshan.ETF,20210728,48197.00,49500.00,48159.00,48690.00,29685245900,609680,496,D,48159.00,49307.00
Zarafshan.ETF,20210727,47594.00,48860.00,47594.00,48159.00,19799077419,411115,448,D,46936.00,48124.00
Zarafshan.ETF,20210726,45700.00,47720.00,45341.00,46936.00,9498071675,202363,335,D,45388.00,47590.00
Zarafshan.ETF,20210719,45120.00,45700.00,45120.00,45388.00,2613353078,57578,129,D,45200.00,45418.00
Zarafshan.ETF,20210718,45474.00,45480.00,45100.00,45200.00,2754742260,60946,104,D,45377.00,45140.00
Zarafshan.ETF,20210717,45285.00,45550.00,45285.00,45377.00,2805630425,61830,135,D,45285.00,45474.00
Zarafshan.ETF,20210714,45420.00,45700.00,45022.00,45285.00,4307826796,95126,171,D,46024.00,45340.00
Zarafshan.ETF,20210713,47230.00,47230.00,45700.00,46024.00,4546941058,98794,158,D,46202.00,45759.00
Zarafshan.ETF,20210712,45737.00,47976.00,45737.00,46202.00,48364226961,1046789,390,D,45831.00,46522.00
Zarafshan.ETF,20210711,46089.00,46090.00,45750.00,45831.00,34597023384,754877,231,D,45910.00,46079.00
Zarafshan.ETF,20210710,45400.00,46099.00,45400.00,45910.00,2258389513,49192,103,D,45983.00,46000.00
Zarafshan.ETF,20210707,46277.00,46277.00,45211.00,45983.00,2586142577,56241,116,D,45867.00,45888.00
Zarafshan.ETF,20210706,45660.00,46397.00,45660.00,45867.00,9222630707,201073,327,D,45788.00,46100.00
Zarafshan.ETF,20210705,45200.00,46200.00,45200.00,45788.00,3536897960,77245,159,D,46220.00,45650.00
Zarafshan.ETF,20210704,47189.00,47190.00,45610.00,46220.00,5794263237,125362,153,D,46058.00,46300.00
Zarafshan.ETF,20210703,47260.00,47260.00,45724.00,46058.00,11490491935,249477,337,D,46859.00,46034.00
Zarafshan.ETF,20210630,47250.00,47250.00,46720.00,46859.00,6084592465,129850,159,D,47237.00,46720.00
Zarafshan.ETF,20210629,47290.00,47450.00,47010.00,47237.00,3817078050,80807,169,D,46730.00,47042.00
Zarafshan.ETF,20210628,46732.00,46890.00,46690.00,46730.00,3086254152,66044,118,D,46269.00,46711.00
Zarafshan.ETF,20210627,46470.00,46470.00,45863.00,46269.00,2302145562,49756,98,D,46216.00,46121.00
Zarafshan.ETF,20210626,46000.00,46488.00,45820.00,46216.00,5016298199,108540,133,D,45337.00,46400.00
Zarafshan.ETF,20210623,45300.00,45630.00,45100.00,45337.00,1422462744,31375,100,D,45567.00,45476.00
Zarafshan.ETF,20210622,45502.00,45691.00,45400.00,45567.00,2357429640,51736,107,D,45002.00,45633.00
Zarafshan.ETF,20210621,45790.00,45790.00,44951.00,45002.00,63170327902,1403734,424,D,44781.00,45060.00
Zarafshan.ETF,20210620,45333.00,45333.00,44310.00,44781.00,3622713982,80898,237,D,44897.00,44896.00
Zarafshan.ETF,20210619,44880.00,45499.00,44700.00,44897.00,8339528852,185747,215,D,46250.00,44903.00
Zarafshan.ETF,20210616,46140.00,46598.00,45910.00,46250.00,3726200587,80567,171,D,46142.00,46178.00
Zarafshan.ETF,20210615,46100.00,46490.00,45820.00,46142.00,2434160788,52754,118,D,46013.00,46010.00
Zarafshan.ETF,20210614,46899.00,46899.00,45752.00,46013.00,2062920654,44833,136,D,46174.00,45901.00
Zarafshan.ETF,20210613,45900.00,46500.00,45755.00,46174.00,3682327086,79749,171,D,45439.00,46350.00
Zarafshan.ETF,20210612,45701.00,45701.00,45040.00,45439.00,3020299588,66469,150,D,46427.00,45600.00
Zarafshan.ETF,20210609,46635.00,46798.00,46000.00,46427.00,4981775869,107303,172,D,46469.00,46408.00
Zarafshan.ETF,20210608,46699.00,47100.00,46271.00,46469.00,4084198904,87890,130,D,47333.00,46380.00
Zarafshan.ETF,20210607,47499.00,47698.00,47120.00,47333.00,2900398155,61276,175,D,47445.00,47328.00
Zarafshan.ETF,20210602,46910.00,47600.00,46910.00,47445.00,3819865190,80511,192,D,47079.00,47498.00
Zarafshan.ETF,20210601,47350.00,47360.00,46866.00,47079.00,3687592028,78328,178,D,46506.00,47001.00
Zarafshan.ETF,20210531,46730.00,46999.00,46020.00,46506.00,6738065716,144885,201,D,47676.00,46850.00
Zarafshan.ETF,20210530,48450.00,48999.00,46890.00,47676.00,11882737474,249239,367,D,47952.00,46999.00
Zarafshan.ETF,20210529,47200.00,48290.00,47200.00,47952.00,8848214975,184521,345,D,46254.00,47905.00
Zarafshan.ETF,20210526,45700.00,46489.00,45700.00,46254.00,11672351809,252351,281,D,45190.00,46299.00
Zarafshan.ETF,20210525,43610.00,45698.00,43600.00,45190.00,36226448670,801642,573,D,44146.00,45390.00
Zarafshan.ETF,20210524,43475.00,44970.00,42936.00,44146.00,19109434890,432870,407,D,42367.00,44200.00
Zarafshan.ETF,20210523,42190.00,42999.00,41839.00,42367.00,5115526160,120743,153,D,41791.00,42750.00
Zarafshan.ETF,20210522,42009.00,42200.00,41300.00,41791.00,3641191104,87128,156,D,42009.00,41750.00
Zarafshan.ETF,20210519,41211.00,42535.00,41200.00,42009.00,7143742634,170054,191,D,43485.00,42340.00
Zarafshan.ETF,20210518,43830.00,43830.00,43400.00,43485.00,2296504584,52811,114,D,42827.00,43465.00
Zarafshan.ETF,20210517,42099.00,43098.00,42099.00,42827.00,3803724805,88816,169,D,44191.00,42750.00
Zarafshan.ETF,20210516,44600.00,44800.00,43000.00,44191.00,9174181129,207604,217,D,43588.00,43751.00
Zarafshan.ETF,20210515,43400.00,44590.00,43133.00,43588.00,5073606986,116398,224,D,42672.00,43536.00
Zarafshan.ETF,20210512,42750.00,42940.00,42002.00,42672.00,4096880732,96008,197,D,42646.00,42870.00
Zarafshan.ETF,20210511,43000.00,43860.00,42030.00,42646.00,7580544302,177754,281,D,41571.00,42050.00
Zarafshan.ETF,20210510,41000.00,41870.00,41000.00,41571.00,9482923083,228112,234,D,39648.00,41800.00
Zarafshan.ETF,20210509,39640.00,39979.00,39280.00,39648.00,3580550264,90309,146,D,39096.00,39801.00
Zarafshan.ETF,20210508,39500.00,39600.00,38600.00,39096.00,48423951111,1238594,560,D,38147.00,39590.00
Zarafshan.ETF,20210505,38505.00,38997.00,37523.00,38147.00,12877558023,337581,330,D,39066.00,37999.00
Zarafshan.ETF,20210503,38900.00,39788.00,38500.00,39066.00,5264874038,134769,333,D,39558.00,39143.00
Zarafshan.ETF,20210502,39762.00,39880.00,39500.00,39558.00,8230564120,208065,245,D,40573.00,39611.00
Zarafshan.ETF,20210501,41222.00,41650.00,40400.00,40573.00,6300176372,155280,234,D,41901.00,40699.00
Zarafshan.ETF,20210428,41714.00,42000.00,41620.00,41901.00,952751541,22738,64,D,41714.00,41880.00
Zarafshan.ETF,20210427,41819.00,41955.00,41210.00,41714.00,4824214121,115651,142,D,41672.00,41955.00
Zarafshan.ETF,20210426,41003.00,42350.00,41003.00,41672.00,2869986591,68871,130,D,42204.00,41614.00
Zarafshan.ETF,20210425,42075.00,42450.00,42010.00,42204.00,2659761990,63022,109,D,41674.00,42204.00
Zarafshan.ETF,20210424,41600.00,41893.00,41261.00,41674.00,3488932857,83719,133,D,42086.00,41800.00
Zarafshan.ETF,20210421,41814.00,42480.00,41814.00,42086.00,3025352787,71885,128,D,41695.00,42052.00
Zarafshan.ETF,20210420,40555.00,42700.00,40555.00,41695.00,4560212524,109370,168,D,42888.00,41870.00
Zarafshan.ETF,20210419,43570.00,43570.00,42301.00,42888.00,7967738853,185780,203,D,43409.00,42452.00
Zarafshan.ETF,20210418,44590.00,44590.00,43000.00,43409.00,4304193341,99154,161,D,44590.00,43110.00
Zarafshan.ETF,20210417,44950.00,44960.00,44290.00,44590.00,3484847730,78153,155,D,44652.00,44537.00
Zarafshan.ETF,20210414,44500.00,44870.00,44500.00,44652.00,2579116681,57760,117,D,44283.00,44530.00
Zarafshan.ETF,20210413,44511.00,44870.00,44100.00,44283.00,3062217252,69151,170,D,44961.00,44455.00
Zarafshan.ETF,20210412,45010.00,45160.00,44724.00,44961.00,2414737319,53707,116,D,44493.00,44822.00
Zarafshan.ETF,20210411,44900.00,44900.00,44050.00,44493.00,4972781641,111766,107,D,44411.00,44400.00
Zarafshan.ETF,20210410,44700.00,44710.00,44000.00,44411.00,8812719494,198435,199,D,45385.00,44000.00
Zarafshan.ETF,20210407,45133.00,45589.00,45133.00,45385.00,3147331683,69347,137,D,45848.00,45490.00
Zarafshan.ETF,20210406,46000.00,46100.00,45799.00,45848.00,9237722042,201487,156,D,45645.00,45799.00
Zarafshan.ETF,20210405,45649.00,45899.00,45500.00,45645.00,9916680969,217256,221,D,45523.00,45800.00
Zarafshan.ETF,20210404,45500.00,45699.00,45375.00,45523.00,5796615057,127333,147,D,45687.00,45500.00
Zarafshan.ETF,20210403,46265.00,46265.00,45014.00,45687.00,9578243244,209650,260,D,46900.00,45290.00
Zarafshan.ETF,20210331,46999.00,47100.00,46566.00,46900.00,5041211363,107489,155,D,47339.00,46961.00
Zarafshan.ETF,20210330,48001.00,48180.00,46963.00,47339.00,29717381993,627755,623,D,48023.00,47050.00
Zarafshan.ETF,20210328,47524.00,48300.00,47524.00,48023.00,12079613419,251538,236,D,47271.00,48078.00
Zarafshan.ETF,20210327,47540.00,47540.00,47130.00,47271.00,5168934586,109346,163,D,47179.00,47252.00
Zarafshan.ETF,20210317,46489.00,47500.00,46390.00,47179.00,5112715859,108368,212,D,46158.00,47298.00
Zarafshan.ETF,20210316,45950.00,46389.00,45800.00,46158.00,3236139521,70110,224,D,45055.00,46389.00
Zarafshan.ETF,20210315,45800.00,45800.00,45000.00,45055.00,7357901304,163309,166,D,45997.00,45158.00
Zarafshan.ETF,20210314,46800.00,46800.00,45500.00,45997.00,19661199471,427449,315,D,46459.00,45500.00
Zarafshan.ETF,20210313,46111.00,46790.00,46111.00,46459.00,27399914807,589760,267,D,45570.00,46650.00
Zarafshan.ETF,20210310,45798.00,45801.00,45400.00,45570.00,16771028658,368027,187,D,45020.00,45600.00
Zarafshan.ETF,20210309,45100.00,45486.00,44900.00,45020.00,8503613135,188884,206,D,45692.00,45000.00
Zarafshan.ETF,20210308,45609.00,46100.00,45500.00,45692.00,11218349683,245520,289,D,45625.00,45506.00
Zarafshan.ETF,20210307,45155.00,45900.00,45155.00,45625.00,24366670340,534069,289,D,45907.00,45600.00
Zarafshan.ETF,20210306,46500.00,46500.00,45700.00,45907.00,66931268377,1457968,499,D,47983.00,45800.00
Zarafshan.ETF,20210303,47650.00,48300.00,47320.00,47983.00,56031978178,1167738,366,D,47732.00,47821.00
Zarafshan.ETF,20210302,48703.00,48703.00,47301.00,47732.00,7825249638,163940,204,D,48800.00,47626.00
Zarafshan.ETF,20210301,48500.00,49190.00,48220.00,48800.00,5693104952,116662,186,D,48035.00,48990.00
Zarafshan.ETF,20210228,48500.00,48500.00,47900.00,48035.00,8389161119,174646,154,D,48429.00,48000.00
Zarafshan.ETF,20210227,48100.00,48990.00,48100.00,48429.00,3279789518,67723,123,D,49248.00,48352.00
Zarafshan.ETF,20210224,48598.00,49500.00,48598.00,49248.00,3127860408,63513,169,D,48759.00,49320.00
Zarafshan.ETF,20210223,48790.00,49797.00,48531.00,48759.00,4068635364,83444,157,D,48516.00,48865.00
Zarafshan.ETF,20210222,48011.00,48999.00,48011.00,48516.00,3702478006,76315,173,D,48493.00,48120.00
Zarafshan.ETF,20210221,48000.00,49199.00,48000.00,48493.00,9052810948,186683,236,D,49388.00,48400.00
Zarafshan.ETF,20210220,49500.00,49800.00,48680.00,49388.00,12267515266,248392,268,D,51063.00,49230.00
Zarafshan.ETF,20210217,51520.00,51520.00,51000.00,51063.00,10893105570,213328,261,D,51364.00,51006.00
Zarafshan.ETF,20210216,51300.00,51670.00,51052.00,51364.00,8350815702,162580,297,D,50980.00,51464.00
Zarafshan.ETF,20210215,51013.00,51112.00,50763.00,50980.00,12266179963,240606,205,D,52021.00,50805.00
Zarafshan.ETF,20210214,52900.00,52900.00,51111.00,52021.00,19759427612,379833,373,D,53116.00,51840.00
Zarafshan.ETF,20210213,52360.00,53434.00,52360.00,53116.00,43874913090,826014,431,D,51418.00,53075.00
Zarafshan.ETF,20210209,50010.00,51600.00,50010.00,51418.00,42934506437,835013,555,D,49200.00,51380.00
Zarafshan.ETF,20210208,48020.00,49600.00,48020.00,49200.00,10470818942,212821,329,D,47164.00,49250.00
Zarafshan.ETF,20210207,47050.00,47340.00,47000.00,47164.00,74090275991,1570900,517,D,46495.00,47300.00
Zarafshan.ETF,20210206,46250.00,47090.00,46250.00,46495.00,75471713932,1623234,439,D,46253.00,46570.00
Zarafshan.ETF,20210203,46100.00,46800.00,45100.00,46253.00,18187954996,393228,288,D,46841.00,46500.00
Zarafshan.ETF,20210202,46540.00,47050.00,46100.00,46841.00,23991415023,512192,395,D,46477.00,46700.00
Zarafshan.ETF,20210201,46200.00,46890.00,45900.00,46477.00,14327190935,308262,279,D,46749.00,46499.00
Zarafshan.ETF,20210131,46740.00,47500.00,46021.00,46749.00,50537109074,1081038,553,D,45969.00,47010.00
Zarafshan.ETF,20210130,45998.00,46500.00,45701.00,45969.00,15839089027,344562,478,D,44648.00,45937.00
Zarafshan.ETF,20210127,44530.00,45499.00,44100.00,44648.00,34365802052,769703,477,D,43967.00,44400.00
Zarafshan.ETF,20210126,42200.00,44500.00,42000.00,43967.00,68345829428,1554467,525,D,44726.00,42850.00
Zarafshan.ETF,20210125,45000.00,45000.00,44210.00,44726.00,17714157639,396060,356,D,44831.00,44300.00
Zarafshan.ETF,20210124,45000.00,45500.00,44400.00,44831.00,27443256256,612149,426,D,43510.00,44425.00
Zarafshan.ETF,20210123,44110.00,44110.00,42755.00,43510.00,32849721010,754996,527,D,44651.00,43476.00
Zarafshan.ETF,20210120,45700.00,45701.00,44000.00,44651.00,25111538327,562398,610,D,43249.00,44114.00
Zarafshan.ETF,20210119,41600.00,43924.00,41510.00,43249.00,54980781963,1271251,706,D,39931.00,43390.00
Zarafshan.ETF,20210118,39250.00,40799.00,39250.00,39931.00,18365263291,459928,428,D,41575.00,40025.00
Zarafshan.ETF,20210116,43900.00,43900.00,40700.00,41575.00,27524068156,662038,455,D,45182.00,41190.00
Zarafshan.ETF,20210113,46489.00,46489.00,44500.00,45182.00,22806897250,504780,506,D,46358.00,44700.00
Zarafshan.ETF,20210112,46280.00,46590.00,46000.00,46358.00,9351848416,201732,264,D,46430.00,46220.00
Zarafshan.ETF,20210111,46939.00,46940.00,46121.00,46430.00,8270083366,178119,275,D,46799.00,46239.00
Zarafshan.ETF,20210110,47090.00,47550.00,46601.00,46799.00,20980054837,448306,574,D,46685.00,46975.00
Zarafshan.ETF,20210109,46609.00,47344.00,46609.00,46685.00,38560777287,825978,619,D,51787.00,46609.00
Zarafshan.ETF,20210106,50561.00,52000.00,50561.00,51787.00,87861885792,1696601,746,D,51228.00,51260.00
Zarafshan.ETF,20210105,50000.00,52200.00,49550.00,51228.00,147844291321,2886014,1250,D,50023.00,51673.00
Zarafshan.ETF,20210104,48690.00,50700.00,48690.00,50023.00,142332653754,2845323,994,D,47194.00,49500.00
Zarafshan.ETF,20210103,47599.00,47599.00,47000.00,47194.00,21204442380,449306,402,D,46644.00,47113.00
Zarafshan.ETF,20210102,46650.00,47600.00,46500.00,46644.00,17013774269,364756,434,D,47332.00,46700.00
Zarafshan.ETF,20201230,48000.00,48000.00,46954.00,47332.00,44218844890,934233,556,D,47502.00,46960.00
Zarafshan.ETF,20201229,48500.00,48800.00,46953.00,47502.00,43604670361,917959,699,D,48208.00,47989.00
Zarafshan.ETF,20201228,48212.00,49350.00,47500.00,48208.00,32261099883,669213,660,D,48349.00,47540.00
Zarafshan.ETF,20201227,48700.00,48748.00,48300.00,48349.00,10482000207,216797,224,D,48323.00,48301.00
Zarafshan.ETF,20201226,48801.00,48821.00,47900.00,48323.00,32157997955,665485,524,D,49170.00,48077.00
Zarafshan.ETF,20201223,49200.00,50850.00,48501.00,49170.00,61654290061,1253893,836,D,48929.00,49010.00
Zarafshan.ETF,20201222,48500.00,50500.00,47511.00,48929.00,118394501419,2419712,1141,D,48803.00,48158.00
Zarafshan.ETF,20201221,50000.00,50000.00,48200.00,48803.00,46976780845,962587,672,D,48698.00,48500.00
