<OPEN>,<LOW>,<HIGH>,<CLOSE>,<amount>,<perc>,<DTYYYYMMDD>,<shamsi>
34390.00,34300.00,34410.00,34350.00,10.00,0.03%,2015-02-25,1393/12/06
34350.00,34330.00,34450.00,34360.00,20.00,0.06%,2015-02-24,1393/12/05
34370.00,34290.00,34370.00,34340.00,10.00,0.03%,2015-02-23,1393/12/04
34200.00,34200.00,34410.00,34350.00,130.00,0.38%,2015-02-22,1393/12/03
34080.00,34060.00,34220.00,34220.00,150.00,0.44%,2015-02-21,1393/12/02
34130.00,34040.00,34150.00,34070.00,70.00,0.21%,2015-02-20,1393/12/01
34180.00,34120.00,34210.00,34140.00,-,-,2015-02-18,1393/11/29
34040.00,34010.00,34150.00,34140.00,120.00,0.35%,2015-02-17,1393/11/28
34200.00,33980.00,34200.00,34020.00,200.00,0.59%,2015-02-16,1393/11/27
34310.00,34190.00,34310.00,34220.00,80.00,0.23%,2015-02-15,1393/11/26
34310.00,34260.00,34320.00,34300.00,20.00,0.06%,2015-02-14,1393/11/25
34320.00,34260.00,34350.00,34320.00,30.00,0.09%,2015-02-13,1393/11/24
34320.00,34250.00,34320.00,34290.00,10.00,0.03%,2015-02-11,1393/11/22
34280.00,34210.00,34320.00,34300.00,10.00,0.03%,2015-02-09,1393/11/20
34080.00,34080.00,34370.00,34310.00,220.00,0.65%,2015-02-08,1393/11/19
34160.00,33880.00,34160.00,34090.00,100.00,0.29%,2015-02-07,1393/11/18
34330.00,34160.00,34330.00,34190.00,130.00,0.38%,2015-02-06,1393/11/17
34410.00,34270.00,34410.00,34320.00,110.00,0.32%,2015-02-04,1393/11/15
34550.00,34400.00,34560.00,34430.00,130.00,0.38%,2015-02-03,1393/11/14
34570.00,34540.00,34570.00,34560.00,-,-,2015-02-02,1393/11/13
34570.00,34540.00,34580.00,34560.00,10.00,0.03%,2015-02-01,1393/11/12
34590.00,34520.00,34620.00,34550.00,20.00,0.06%,2015-01-31,1393/11/11
34620.00,34510.00,34620.00,34570.00,10.00,0.03%,2015-01-30,1393/11/10
34570.00,34530.00,34640.00,34560.00,-,-,2015-01-28,1393/11/08
34590.00,34560.00,34670.00,34560.00,40.00,0.12%,2015-01-27,1393/11/07
34700.00,34600.00,34730.00,34600.00,90.00,0.26%,2015-01-26,1393/11/06
34640.00,34610.00,34900.00,34690.00,40.00,0.12%,2015-01-25,1393/11/05
34480.00,34480.00,34700.00,34650.00,220.00,0.64%,2015-01-24,1393/11/04
34600.00,34430.00,34600.00,34430.00,140.00,0.41%,2015-01-23,1393/11/03
34660.00,34540.00,34660.00,34570.00,40.00,0.12%,2015-01-21,1393/11/01
34620.00,34420.00,34680.00,34610.00,130.00,0.38%,2015-01-20,1393/10/30
35110.00,34680.00,35110.00,34740.00,400.00,1.15%,2015-01-19,1393/10/29
34720.00,34720.00,35210.00,35140.00,470.00,1.36%,2015-01-18,1393/10/28
34490.00,34490.00,34700.00,34670.00,210.00,0.61%,2015-01-17,1393/10/27
34440.00,34380.00,34500.00,34460.00,10.00,0.03%,2015-01-16,1393/10/26
34490.00,34430.00,34490.00,34450.00,50.00,0.15%,2015-01-15,1393/10/25
34530.00,34500.00,34580.00,34500.00,20.00,0.06%,2015-01-14,1393/10/24
34490.00,34380.00,34570.00,34520.00,20.00,0.06%,2015-01-13,1393/10/23
34690.00,34460.00,34690.00,34500.00,200.00,0.58%,2015-01-12,1393/10/22
34850.00,34660.00,34860.00,34700.00,160.00,0.46%,2015-01-11,1393/10/21
34930.00,34830.00,34960.00,34860.00,80.00,0.23%,2015-01-10,1393/10/20
34980.00,34880.00,35090.00,34940.00,30.00,0.09%,2015-01-09,1393/10/19
35020.00,34960.00,35020.00,34970.00,30.00,0.09%,2015-01-08,1393/10/18
35140.00,35000.00,35140.00,35000.00,130.00,0.37%,2015-01-07,1393/10/17
35260.00,35110.00,35260.00,35130.00,110.00,0.31%,2015-01-06,1393/10/16
35140.00,35130.00,35260.00,35240.00,120.00,0.34%,2015-01-05,1393/10/15
35220.00,35060.00,35330.00,35120.00,90.00,0.26%,2015-01-04,1393/10/14
35080.00,35080.00,35440.00,35210.00,120.00,0.34%,2015-01-03,1393/10/13
34930.00,34770.00,35100.00,35090.00,130.00,0.37%,2015-01-02,1393/10/12
35000.00,34950.00,35000.00,34960.00,50.00,0.14%,2015-01-01,1393/10/11
35000.00,34950.00,35030.00,35010.00,-,-,2014-12-31,1393/10/10
35200.00,34920.00,35200.00,35010.00,200.00,0.57%,2014-12-30,1393/10/09
35500.00,35120.00,35560.00,35210.00,280.00,0.80%,2014-12-29,1393/10/08
35590.00,35440.00,35640.00,35490.00,40.00,0.11%,2014-12-28,1393/10/07
35560.00,35480.00,35740.00,35530.00,50.00,0.14%,2014-12-27,1393/10/06
35380.00,35380.00,35650.00,35580.00,190.00,0.54%,2014-12-26,1393/10/05
35580.00,35390.00,35580.00,35390.00,200.00,0.57%,2014-12-25,1393/10/04
35680.00,35500.00,35720.00,35590.00,140.00,0.39%,2014-12-24,1393/10/03
35630.00,35300.00,35870.00,35730.00,170.00,0.48%,2014-12-23,1393/10/02
35580.00,35550.00,35610.00,35560.00,30.00,0.08%,2014-12-22,1393/10/01
35110.00,35110.00,35600.00,35530.00,460.00,1.31%,2014-12-21,1393/09/30
35130.00,35060.00,35130.00,35070.00,30.00,0.09%,2014-12-20,1393/09/29
34960.00,34860.00,35230.00,35100.00,160.00,0.46%,2014-12-19,1393/09/28
35010.00,34940.00,35050.00,34940.00,60.00,0.17%,2014-12-18,1393/09/27
34910.00,34910.00,35140.00,35000.00,70.00,0.20%,2014-12-17,1393/09/26
34750.00,34750.00,35100.00,34930.00,130.00,0.37%,2014-12-16,1393/09/25
34110.00,33800.00,34830.00,34800.00,700.00,2.05%,2014-12-15,1393/09/24
34920.00,34000.00,35010.00,34100.00,800.00,2.35%,2014-12-14,1393/09/23
34230.00,34210.00,34930.00,34900.00,660.00,1.93%,2014-12-13,1393/09/22
34270.00,34240.00,34280.00,34240.00,20.00,0.06%,2014-12-12,1393/09/21
34230.00,34220.00,34260.00,34260.00,40.00,0.12%,2014-12-11,1393/09/20
34180.00,34140.00,34310.00,34220.00,30.00,0.09%,2014-12-10,1393/09/19
33990.00,33920.00,34210.00,34190.00,180.00,0.53%,2014-12-09,1393/09/18
34210.00,33990.00,34280.00,34010.00,240.00,0.71%,2014-12-08,1393/09/17
34320.00,34090.00,34640.00,34250.00,90.00,0.26%,2014-12-07,1393/09/16
33500.00,33470.00,34170.00,34160.00,730.00,2.18%,2014-12-06,1393/09/15
33630.00,33370.00,33690.00,33430.00,250.00,0.75%,2014-12-05,1393/09/14
33690.00,33680.00,33700.00,33680.00,20.00,0.06%,2014-12-04,1393/09/13
33660.00,33590.00,33720.00,33700.00,30.00,0.09%,2014-12-03,1393/09/12
33560.00,33550.00,33770.00,33670.00,90.00,0.27%,2014-12-02,1393/09/11
33680.00,33370.00,33840.00,33580.00,90.00,0.27%,2014-12-01,1393/09/10
34600.00,33580.00,34600.00,33670.00,940.00,2.79%,2014-11-30,1393/09/09
34180.00,34000.00,35300.00,34610.00,400.00,1.17%,2014-11-29,1393/09/08
33260.00,33260.00,34310.00,34210.00,960.00,2.89%,2014-11-28,1393/09/07
33210.00,33200.00,33260.00,33250.00,60.00,0.18%,2014-11-27,1393/09/06
32910.00,32910.00,33210.00,33190.00,290.00,0.88%,2014-11-26,1393/09/05
32630.00,32630.00,32950.00,32900.00,280.00,0.86%,2014-11-25,1393/09/04
32570.00,32520.00,32620.00,32620.00,60.00,0.18%,2014-11-24,1393/09/03
32420.00,32410.00,32650.00,32560.00,160.00,0.49%,2014-11-23,1393/09/02
32360.00,32320.00,32460.00,32400.00,30.00,0.09%,2014-11-22,1393/09/01
32480.00,32370.00,32490.00,32370.00,120.00,0.37%,2014-11-21,1393/08/30
32540.00,32480.00,32540.00,32490.00,40.00,0.12%,2014-11-20,1393/08/29
32510.00,32480.00,32530.00,32530.00,30.00,0.09%,2014-11-19,1393/08/28
32560.00,32460.00,32560.00,32500.00,60.00,0.18%,2014-11-18,1393/08/27
32440.00,32440.00,32580.00,32560.00,100.00,0.31%,2014-11-17,1393/08/26
32450.00,32440.00,32470.00,32460.00,10.00,0.03%,2014-11-16,1393/08/25
32460.00,32400.00,32470.00,32470.00,30.00,0.09%,2014-11-15,1393/08/24
32540.00,32400.00,32550.00,32440.00,110.00,0.34%,2014-11-14,1393/08/23
32580.00,32550.00,32580.00,32550.00,10.00,0.03%,2014-11-13,1393/08/22
32570.00,32550.00,32600.00,32560.00,20.00,0.06%,2014-11-12,1393/08/21
32560.00,32500.00,32600.00,32580.00,-,-,2014-11-11,1393/08/20
32500.00,32470.00,32590.00,32580.00,40.00,0.12%,2014-11-10,1393/08/19
32470.00,32400.00,32540.00,32540.00,60.00,0.18%,2014-11-09,1393/08/18
32580.00,32450.00,32580.00,32480.00,90.00,0.28%,2014-11-08,1393/08/17
32460.00,32450.00,32650.00,32570.00,60.00,0.18%,2014-11-07,1393/08/16
32490.00,32460.00,32510.00,32510.00,10.00,0.03%,2014-11-06,1393/08/15
32560.00,32500.00,32580.00,32500.00,50.00,0.15%,2014-11-05,1393/08/14
32550.00,32500.00,32580.00,32550.00,20.00,0.06%,2014-11-04,1393/08/13
32480.00,32410.00,32540.00,32530.00,70.00,0.22%,2014-11-01,1393/08/10
32490.00,32460.00,32550.00,32460.00,60.00,0.18%,2014-10-31,1393/08/09
32480.00,32480.00,32530.00,32520.00,70.00,0.22%,2014-10-30,1393/08/08
32380.00,32360.00,32450.00,32450.00,60.00,0.19%,2014-10-29,1393/08/07
32420.00,32340.00,32430.00,32390.00,60.00,0.19%,2014-10-28,1393/08/06
32370.00,32280.00,32450.00,32450.00,90.00,0.28%,2014-10-27,1393/08/05
32220.00,32210.00,32370.00,32360.00,190.00,0.59%,2014-10-26,1393/08/04
32110.00,32080.00,32190.00,32170.00,70.00,0.22%,2014-10-25,1393/08/03
32260.00,32090.00,32270.00,32100.00,170.00,0.53%,2014-10-24,1393/08/02
32290.00,32260.00,32310.00,32270.00,10.00,0.03%,2014-10-23,1393/08/01
32250.00,32220.00,32280.00,32280.00,60.00,0.19%,2014-10-22,1393/07/30
32290.00,32220.00,32320.00,32220.00,60.00,0.19%,2014-10-21,1393/07/29
32240.00,32200.00,32300.00,32280.00,90.00,0.28%,2014-10-20,1393/07/28
32360.00,32180.00,32360.00,32190.00,150.00,0.47%,2014-10-19,1393/07/27
32370.00,32310.00,32390.00,32340.00,40.00,0.12%,2014-10-18,1393/07/26
32480.00,32350.00,32500.00,32380.00,80.00,0.25%,2014-10-17,1393/07/25
32470.00,32460.00,32510.00,32460.00,40.00,0.12%,2014-10-16,1393/07/24
32450.00,32440.00,32560.00,32500.00,60.00,0.18%,2014-10-15,1393/07/23
32550.00,32440.00,32570.00,32440.00,90.00,0.28%,2014-10-14,1393/07/22
32510.00,32400.00,32550.00,32530.00,10.00,0.03%,2014-10-13,1393/07/21
32510.00,32480.00,32530.00,32520.00,20.00,0.06%,2014-10-12,1393/07/20
32450.00,32390.00,32510.00,32500.00,70.00,0.22%,2014-10-11,1393/07/19
32560.00,32410.00,32610.00,32430.00,70.00,0.22%,2014-10-10,1393/07/18
32500.00,32470.00,32510.00,32500.00,20.00,0.06%,2014-10-09,1393/07/17
32410.00,32410.00,32510.00,32480.00,110.00,0.34%,2014-10-08,1393/07/16
32420.00,32350.00,32420.00,32370.00,20.00,0.06%,2014-10-07,1393/07/15
32300.00,32300.00,32450.00,32390.00,80.00,0.25%,2014-10-06,1393/07/14
32360.00,32250.00,32360.00,32310.00,-,-,2014-10-05,1393/07/13
32400.00,32290.00,32400.00,32310.00,100.00,0.31%,2014-10-04,1393/07/12
32400.00,32350.00,32440.00,32410.00,20.00,0.06%,2014-10-03,1393/07/11
32390.00,32380.00,32440.00,32430.00,30.00,0.09%,2014-10-02,1393/07/10
32460.00,32310.00,32460.00,32400.00,30.00,0.09%,2014-10-01,1393/07/09
32470.00,32420.00,32570.00,32430.00,20.00,0.06%,2014-09-30,1393/07/08
32320.00,32230.00,32460.00,32410.00,60.00,0.19%,2014-09-29,1393/07/07
32610.00,32350.00,32610.00,32350.00,290.00,0.90%,2014-09-28,1393/07/06
32550.00,32460.00,32680.00,32640.00,160.00,0.49%,2014-09-27,1393/07/05
32010.00,32010.00,32480.00,32480.00,480.00,1.50%,2014-09-26,1393/07/04
32010.00,31940.00,32010.00,32000.00,-,-,2014-09-25,1393/07/03
31910.00,31910.00,32020.00,32000.00,60.00,0.19%,2014-09-24,1393/07/02
31910.00,31900.00,32060.00,31940.00,60.00,0.19%,2014-09-23,1393/07/01
31770.00,31760.00,31930.00,31880.00,170.00,0.54%,2014-09-22,1393/06/31
31680.00,31650.00,31740.00,31710.00,40.00,0.13%,2014-09-21,1393/06/30
31790.00,31670.00,31830.00,31670.00,110.00,0.35%,2014-09-20,1393/06/29
31980.00,31780.00,32000.00,31780.00,210.00,0.66%,2014-09-19,1393/06/28
32000.00,31970.00,32010.00,31990.00,20.00,0.06%,2014-09-18,1393/06/27
32130.00,31960.00,32160.00,32010.00,130.00,0.41%,2014-09-17,1393/06/26
31930.00,31910.00,32180.00,32140.00,220.00,0.69%,2014-09-16,1393/06/25
32000.00,31870.00,32090.00,31920.00,60.00,0.19%,2014-09-15,1393/06/24
31920.00,31850.00,32010.00,31980.00,70.00,0.22%,2014-09-14,1393/06/23
31750.00,31730.00,31930.00,31910.00,150.00,0.47%,2014-09-13,1393/06/22
31870.00,31740.00,31940.00,31760.00,100.00,0.31%,2014-09-12,1393/06/21
31830.00,31830.00,31870.00,31860.00,20.00,0.06%,2014-09-11,1393/06/20
31800.00,31780.00,31860.00,31840.00,50.00,0.16%,2014-09-10,1393/06/19
31760.00,31680.00,31860.00,31790.00,40.00,0.13%,2014-09-09,1393/06/18
32020.00,31740.00,32030.00,31750.00,230.00,0.72%,2014-09-08,1393/06/17
31690.00,31670.00,31980.00,31980.00,300.00,0.95%,2014-09-07,1393/06/16
31550.00,31510.00,31690.00,31680.00,110.00,0.35%,2014-09-06,1393/06/15
31720.00,31540.00,31760.00,31570.00,170.00,0.54%,2014-09-05,1393/06/14
31830.00,31720.00,31850.00,31740.00,70.00,0.22%,2014-09-04,1393/06/13
31690.00,31650.00,31850.00,31810.00,90.00,0.28%,2014-09-03,1393/06/12
31750.00,31670.00,31860.00,31720.00,10.00,0.03%,2014-09-02,1393/06/11
31470.00,31470.00,31750.00,31730.00,250.00,0.79%,2014-09-01,1393/06/10
31470.00,31390.00,31500.00,31480.00,20.00,0.06%,2014-08-31,1393/06/09
31580.00,31480.00,31590.00,31500.00,90.00,0.29%,2014-08-30,1393/06/08
31410.00,31410.00,31680.00,31590.00,170.00,0.54%,2014-08-29,1393/06/07
31310.00,31300.00,31420.00,31420.00,120.00,0.38%,2014-08-28,1393/06/06
31310.00,31250.00,31330.00,31300.00,-,-,2014-08-27,1393/06/05
31280.00,31220.00,31300.00,31300.00,30.00,0.10%,2014-08-26,1393/06/04
31310.00,31210.00,31330.00,31270.00,60.00,0.19%,2014-08-25,1393/06/03
31150.00,31120.00,31350.00,31330.00,170.00,0.55%,2014-08-24,1393/06/02
31190.00,31130.00,31330.00,31160.00,50.00,0.16%,2014-08-23,1393/06/01
30920.00,30910.00,31230.00,31210.00,300.00,0.97%,2014-08-22,1393/05/31
30910.00,30890.00,30920.00,30910.00,10.00,0.03%,2014-08-21,1393/05/30
30940.00,30900.00,30960.00,30920.00,10.00,0.03%,2014-08-20,1393/05/29
31040.00,30910.00,31090.00,30930.00,120.00,0.39%,2014-08-19,1393/05/28
31060.00,31030.00,31150.00,31050.00,20.00,0.06%,2014-08-18,1393/05/27
31010.00,30960.00,31070.00,31070.00,50.00,0.16%,2014-08-17,1393/05/26
31080.00,31000.00,31090.00,31020.00,70.00,0.23%,2014-08-16,1393/05/25
31180.00,31090.00,31200.00,31090.00,100.00,0.32%,2014-08-15,1393/05/24
31170.00,31170.00,31190.00,31190.00,10.00,0.03%,2014-08-14,1393/05/23
31230.00,31170.00,31230.00,31180.00,90.00,0.29%,2014-08-13,1393/05/22
31210.00,31200.00,31270.00,31270.00,80.00,0.26%,2014-08-12,1393/05/21
31260.00,31190.00,31280.00,31190.00,60.00,0.19%,2014-08-11,1393/05/20
31190.00,31170.00,31290.00,31250.00,30.00,0.10%,2014-08-10,1393/05/19
31290.00,31200.00,31300.00,31220.00,80.00,0.26%,2014-08-09,1393/05/18
31310.00,31260.00,31340.00,31300.00,20.00,0.06%,2014-08-08,1393/05/17
31310.00,31310.00,31350.00,31320.00,-,-,2014-08-07,1393/05/16
31350.00,31320.00,31370.00,31320.00,80.00,0.26%,2014-08-06,1393/05/15
31380.00,31340.00,31410.00,31400.00,-,-,2014-08-05,1393/05/14
31410.00,31370.00,31450.00,31400.00,20.00,0.06%,2014-08-04,1393/05/13
31390.00,31380.00,31490.00,31420.00,20.00,0.06%,2014-08-03,1393/05/12
31330.00,31290.00,31400.00,31400.00,110.00,0.35%,2014-08-02,1393/05/11
31200.00,31200.00,31300.00,31290.00,60.00,0.19%,2014-08-01,1393/05/10
31250.00,31200.00,31250.00,31230.00,10.00,0.03%,2014-07-30,1393/05/08
31250.00,31230.00,31250.00,31240.00,20.00,0.06%,2014-07-29,1393/05/07
31310.00,31260.00,31310.00,31260.00,30.00,0.10%,2014-07-28,1393/05/06
31350.00,31250.00,31370.00,31290.00,80.00,0.26%,2014-07-27,1393/05/05
31380.00,31320.00,31410.00,31370.00,20.00,0.06%,2014-07-26,1393/05/04
31390.00,31350.00,31410.00,31390.00,10.00,0.03%,2014-07-25,1393/05/03
31370.00,31360.00,31390.00,31380.00,10.00,0.03%,2014-07-24,1393/05/02
31340.00,31320.00,31410.00,31390.00,60.00,0.19%,2014-07-23,1393/05/01
31280.00,31240.00,31360.00,31330.00,-,-,2014-07-22,1393/04/31
31320.00,31270.00,31350.00,31330.00,-,-,2014-07-21,1393/04/30
31280.00,31270.00,31370.00,31330.00,20.00,0.06%,2014-07-20,1393/04/29
31300.00,31210.00,31370.00,31310.00,30.00,0.10%,2014-07-19,1393/04/28
31580.00,31300.00,31580.00,31340.00,220.00,0.70%,2014-07-18,1393/04/27
31440.00,31430.00,31640.00,31560.00,130.00,0.41%,2014-07-17,1393/04/26
31390.00,31330.00,31430.00,31430.00,70.00,0.22%,2014-07-16,1393/04/25
31180.00,31170.00,31470.00,31360.00,190.00,0.61%,2014-07-15,1393/04/24
31200.00,31110.00,31230.00,31170.00,60.00,0.19%,2014-07-14,1393/04/23
31350.00,31220.00,31350.00,31230.00,130.00,0.42%,2014-07-13,1393/04/22
31200.00,31170.00,31420.00,31360.00,140.00,0.45%,2014-07-12,1393/04/21
31010.00,30970.00,31240.00,31220.00,160.00,0.52%,2014-07-11,1393/04/20
31000.00,31000.00,31110.00,31060.00,40.00,0.13%,2014-07-10,1393/04/19
31100.00,31000.00,31140.00,31020.00,30.00,0.10%,2014-07-09,1393/04/18
31190.00,30990.00,31270.00,31050.00,130.00,0.42%,2014-07-08,1393/04/17
31300.00,31140.00,31500.00,31180.00,80.00,0.26%,2014-07-07,1393/04/16
30990.00,30980.00,31310.00,31260.00,310.00,1%,2014-07-06,1393/04/15
30920.00,30770.00,31010.00,30950.00,10.00,0.03%,2014-07-05,1393/04/14
31250.00,30940.00,31290.00,30960.00,300.00,0.97%,2014-07-04,1393/04/13
31240.00,31200.00,31340.00,31260.00,10.00,0.03%,2014-07-03,1393/04/12
31360.00,31260.00,31480.00,31270.00,60.00,0.19%,2014-07-02,1393/04/11
31190.00,31110.00,31500.00,31330.00,150.00,0.48%,2014-07-01,1393/04/10
31160.00,30920.00,31230.00,31180.00,40.00,0.13%,2014-06-30,1393/04/09
31160.00,30900.00,31160.00,31140.00,40.00,0.13%,2014-06-29,1393/04/08
31380.00,31080.00,31380.00,31180.00,210.00,0.67%,2014-06-28,1393/04/07
31680.00,31390.00,31680.00,31390.00,300.00,0.96%,2014-06-27,1393/04/06
31670.00,31670.00,31700.00,31690.00,40.00,0.13%,2014-06-26,1393/04/05
31650.00,31620.00,31720.00,31650.00,20.00,0.06%,2014-06-25,1393/04/04
31650.00,31600.00,31730.00,31670.00,-,-,2014-06-24,1393/04/03
31740.00,31600.00,31770.00,31670.00,50.00,0.16%,2014-06-23,1393/04/02
31880.00,31690.00,31920.00,31720.00,200.00,0.63%,2014-06-22,1393/04/01
32050.00,31790.00,32050.00,31920.00,150.00,0.47%,2014-06-21,1393/03/31
32330.00,32040.00,32340.00,32070.00,220.00,0.69%,2014-06-20,1393/03/30
32100.00,32010.00,32290.00,32290.00,180.00,0.56%,2014-06-19,1393/03/29
31980.00,31800.00,32190.00,32110.00,180.00,0.56%,2014-06-18,1393/03/28
32000.00,31900.00,32170.00,31930.00,110.00,0.34%,2014-06-17,1393/03/27
31780.00,31770.00,32110.00,32040.00,250.00,0.79%,2014-06-16,1393/03/26
32050.00,31790.00,32120.00,31790.00,330.00,1.04%,2014-06-15,1393/03/25
32160.00,32120.00,32230.00,32120.00,70.00,0.22%,2014-06-14,1393/03/24
32420.00,32180.00,32420.00,32190.00,240.00,0.75%,2014-06-13,1393/03/23
32440.00,32410.00,32440.00,32430.00,20.00,0.06%,2014-06-12,1393/03/22
32420.00,32410.00,32460.00,32450.00,50.00,0.15%,2014-06-11,1393/03/21
32410.00,32340.00,32500.00,32400.00,-,-,2014-06-10,1393/03/20
32290.00,32060.00,32400.00,32400.00,80.00,0.25%,2014-06-09,1393/03/19
32430.00,32290.00,32460.00,32320.00,130.00,0.40%,2014-06-08,1393/03/18
32600.00,32350.00,32600.00,32450.00,170.00,0.52%,2014-06-07,1393/03/17
32840.00,32610.00,32850.00,32620.00,210.00,0.64%,2014-06-06,1393/03/16
32840.00,32830.00,32850.00,32830.00,-,-,2014-06-05,1393/03/15
32820.00,32810.00,32830.00,32830.00,30.00,0.09%,2014-06-03,1393/03/13
32810.00,32790.00,32840.00,32800.00,20.00,0.06%,2014-06-02,1393/03/12
32800.00,32790.00,32850.00,32820.00,10.00,0.03%,2014-06-01,1393/03/11
32770.00,32760.00,32830.00,32810.00,50.00,0.15%,2014-05-31,1393/03/10
32770.00,32720.00,32790.00,32760.00,10.00,0.03%,2014-05-30,1393/03/09
32790.00,32740.00,32800.00,32770.00,10.00,0.03%,2014-05-29,1393/03/08
32660.00,32620.00,32780.00,32780.00,110.00,0.34%,2014-05-28,1393/03/07
32780.00,32640.00,32780.00,32670.00,100.00,0.31%,2014-05-27,1393/03/06
32820.00,32750.00,32830.00,32770.00,60.00,0.18%,2014-05-26,1393/03/05
32850.00,32800.00,32890.00,32830.00,10.00,0.03%,2014-05-25,1393/03/04
32760.00,32700.00,32860.00,32820.00,80.00,0.24%,2014-05-24,1393/03/03
32820.00,32700.00,32840.00,32740.00,90.00,0.27%,2014-05-23,1393/03/02
32880.00,32830.00,32920.00,32830.00,40.00,0.12%,2014-05-22,1393/03/01
32880.00,32840.00,32920.00,32870.00,30.00,0.09%,2014-05-21,1393/02/31
32920.00,32860.00,33080.00,32900.00,40.00,0.12%,2014-05-20,1393/02/30
32810.00,32730.00,32950.00,32940.00,120.00,0.37%,2014-05-19,1393/02/29
32740.00,32720.00,32850.00,32820.00,60.00,0.18%,2014-05-18,1393/02/28
33000.00,32680.00,33020.00,32760.00,230.00,0.70%,2014-05-17,1393/02/27
32940.00,32920.00,33200.00,32990.00,60.00,0.18%,2014-05-16,1393/02/26
32470.00,32470.00,33020.00,32930.00,480.00,1.48%,2014-05-15,1393/02/25
32390.00,32350.00,32450.00,32450.00,80.00,0.25%,2014-05-14,1393/02/24
32490.00,32360.00,32560.00,32370.00,110.00,0.34%,2014-05-13,1393/02/23
32470.00,32450.00,32500.00,32480.00,10.00,0.03%,2014-05-12,1393/02/22
32400.00,32270.00,32610.00,32490.00,130.00,0.40%,2014-05-11,1393/02/21
32570.00,32320.00,32680.00,32360.00,220.00,0.68%,2014-05-10,1393/02/20
32880.00,32580.00,32950.00,32580.00,290.00,0.89%,2014-05-09,1393/02/19
32910.00,32860.00,32910.00,32870.00,30.00,0.09%,2014-05-08,1393/02/18
32800.00,32790.00,32930.00,32900.00,10.00,0.03%,2014-05-07,1393/02/17
33030.00,32840.00,33050.00,32910.00,130.00,0.40%,2014-05-06,1393/02/16
33150.00,32930.00,33300.00,33040.00,100.00,0.30%,2014-05-05,1393/02/15
32820.00,32720.00,33160.00,33140.00,360.00,1.10%,2014-05-04,1393/02/14
33100.00,32780.00,33160.00,32780.00,370.00,1.13%,2014-05-03,1393/02/13
33150.00,33120.00,33290.00,33150.00,20.00,0.06%,2014-05-02,1393/02/12
33120.00,33100.00,33150.00,33130.00,30.00,0.09%,2014-05-01,1393/02/11
32950.00,32900.00,33100.00,33100.00,120.00,0.36%,2014-04-30,1393/02/10
32940.00,32840.00,33010.00,32980.00,30.00,0.09%,2014-04-29,1393/02/09
32760.00,32590.00,32960.00,32950.00,130.00,0.40%,2014-04-28,1393/02/08
33280.00,32750.00,33390.00,32820.00,530.00,1.61%,2014-04-27,1393/02/07
32780.00,32780.00,33600.00,33350.00,550.00,1.68%,2014-04-26,1393/02/06
32430.00,32430.00,32800.00,32800.00,320.00,0.99%,2014-04-25,1393/02/05
32580.00,32350.00,32630.00,32480.00,60.00,0.18%,2014-04-24,1393/02/04
32730.00,32300.00,32900.00,32540.00,110.00,0.34%,2014-04-23,1393/02/03
33200.00,32630.00,33470.00,32650.00,510.00,1.56%,2014-04-22,1393/02/02
32490.00,32490.00,33160.00,33160.00,760.00,2.35%,2014-04-21,1393/02/01
32080.00,31950.00,32400.00,32400.00,310.00,0.97%,2014-04-20,1393/01/31
31820.00,31820.00,32170.00,32090.00,300.00,0.94%,2014-04-19,1393/01/30
31750.00,31740.00,31960.00,31790.00,60.00,0.19%,2014-04-18,1393/01/29
31720.00,31670.00,31740.00,31730.00,20.00,0.06%,2014-04-17,1393/01/28
31570.00,31540.00,31780.00,31710.00,150.00,0.48%,2014-04-16,1393/01/27
31840.00,31560.00,32000.00,31560.00,240.00,0.76%,2014-04-15,1393/01/26
31230.00,31230.00,31800.00,31800.00,500.00,1.60%,2014-04-14,1393/01/25
31240.00,31180.00,31380.00,31300.00,90.00,0.29%,2014-04-13,1393/01/24
31150.00,31030.00,31280.00,31210.00,70.00,0.22%,2014-04-12,1393/01/23
30780.00,30750.00,31160.00,31140.00,350.00,1.14%,2014-04-11,1393/01/22
30800.00,30790.00,30810.00,30790.00,20.00,0.06%,2014-04-10,1393/01/21
30820.00,30720.00,30900.00,30810.00,10.00,0.03%,2014-04-09,1393/01/20
30960.00,30790.00,31160.00,30800.00,100.00,0.32%,2014-04-08,1393/01/19
30570.00,30540.00,30900.00,30900.00,320.00,1.05%,2014-04-07,1393/01/18
30410.00,30370.00,30650.00,30580.00,150.00,0.49%,2014-04-06,1393/01/17
30490.00,30260.00,30490.00,30430.00,50.00,0.16%,2014-04-05,1393/01/16
30570.00,30450.00,30580.00,30480.00,130.00,0.43%,2014-04-04,1393/01/15
30610.00,30610.00,30610.00,30610.00,20.00,0.07%,2014-04-02,1393/01/13
30630.00,30600.00,30640.00,30630.00,10.00,0.03%,2014-03-31,1393/01/11
30500.00,30500.00,30650.00,30640.00,150.00,0.49%,2014-03-30,1393/01/10
30480.00,30410.00,30500.00,30490.00,20.00,0.07%,2014-03-29,1393/01/09
30550.00,30460.00,30550.00,30470.00,100.00,0.33%,2014-03-28,1393/01/08
30570.00,30570.00,30570.00,30570.00,10.00,0.03%,2014-03-27,1393/01/07
30560.00,30560.00,30690.00,30580.00,80.00,0.26%,2014-03-26,1393/01/06
30400.00,30350.00,30530.00,30500.00,200.00,0.66%,2014-03-25,1393/01/05
