<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Kian.Gold.ETF,20220126,59500.00,60896.00,59500.00,59861.00,56459432235,943182,264,D,59736.00,60050.00
Kian.Gold.ETF,20220125,60000.00,60689.00,59700.00,59736.00,18174649617,304248,206,D,60766.00,59886.00
Kian.Gold.ETF,20220124,60500.00,61170.00,59601.00,60766.00,13815669811,227357,287,D,59213.00,60600.00
Kian.Gold.ETF,20220123,59169.00,59500.00,58701.00,59213.00,9125598142,154114,165,D,58501.00,59399.00
Kian.Gold.ETF,20220122,58400.00,58793.00,58400.00,58501.00,17256841743,294982,198,D,59085.00,58793.00
Kian.Gold.ETF,20220119,58330.00,59357.00,58330.00,59085.00,4460874413,75499,115,D,58501.00,59000.00
Kian.Gold.ETF,20220118,58521.00,59190.00,58500.00,58501.00,95353438912,1629940,133,D,58887.00,58501.00
Kian.Gold.ETF,20220117,58353.00,59096.00,58352.00,58887.00,7342912730,124696,132,D,58998.00,58831.00
Kian.Gold.ETF,20220116,58311.00,59879.00,58311.00,58998.00,34947051916,592344,233,D,58666.00,59330.00
Kian.Gold.ETF,20220115,58201.00,59150.00,58201.00,58666.00,7667053178,130691,178,D,59405.00,59099.00
Kian.Gold.ETF,20220112,60349.00,60969.00,58900.00,59405.00,27470983574,462433,247,D,59608.00,59001.00
Kian.Gold.ETF,20220111,59999.00,60368.00,59104.00,59608.00,16432322901,275674,199,D,58450.00,59275.00
Kian.Gold.ETF,20220110,58800.00,59349.00,58000.00,58450.00,13640455849,233371,269,D,59424.00,59231.00
Kian.Gold.ETF,20220109,60999.00,60999.00,58900.00,59424.00,13656917341,229820,247,D,60960.00,59333.00
Kian.Gold.ETF,20220108,61901.00,61904.00,60300.00,60960.00,28552438910,468381,263,D,61907.00,60479.00
Kian.Gold.ETF,20220105,62000.00,62435.00,61311.00,61907.00,14405814061,232702,179,D,62988.00,62185.00
Kian.Gold.ETF,20220104,63100.00,63700.00,62200.00,62988.00,21689268007,344340,253,D,63310.00,62200.00
Kian.Gold.ETF,20220103,63401.00,63809.00,63013.00,63310.00,7162410213,113132,166,D,63665.00,63270.00
Kian.Gold.ETF,20220102,64500.00,64899.00,63370.00,63665.00,51147048110,803381,292,D,64032.00,63753.00
Kian.Gold.ETF,20220101,64400.00,64400.00,63501.00,64032.00,10212226640,159486,262,D,63763.00,63904.00
Kian.Gold.ETF,20211229,63501.00,64200.00,63204.00,63763.00,13966023399,219029,151,D,63562.00,63700.00
Kian.Gold.ETF,20211228,64499.00,64499.00,63500.00,63562.00,6288903501,98942,153,D,64120.00,63510.00
Kian.Gold.ETF,20211227,64180.00,64350.00,63671.00,64120.00,7630779704,119008,206,D,63636.00,64330.00
Kian.Gold.ETF,20211226,63016.00,63994.00,63016.00,63636.00,4396000141,69080,167,D,63491.00,63652.00
Kian.Gold.ETF,20211225,63700.00,63999.00,63014.00,63491.00,27882727830,439157,251,D,64382.00,63670.00
Kian.Gold.ETF,20211222,65099.00,65495.00,63900.00,64382.00,14708551559,228457,274,D,64610.00,63921.00
Kian.Gold.ETF,20211221,63655.00,65100.00,63655.00,64610.00,10378033902,160625,199,D,64035.00,64868.00
Kian.Gold.ETF,20211220,64199.00,64199.00,63550.00,64035.00,6740425820,105261,127,D,63808.00,64014.00
Kian.Gold.ETF,20211219,64000.00,64000.00,63500.00,63808.00,21562343994,337926,195,D,64439.00,63965.00
Kian.Gold.ETF,20211218,65450.00,65451.00,63000.00,64439.00,57991069446,899932,376,D,65836.00,64300.00
Kian.Gold.ETF,20211215,65500.00,66498.00,65400.00,65849.00,47893428998,727319,317,D,63974.00,65459.00
Kian.Gold.ETF,20211214,63100.00,64499.00,63100.00,63974.00,70091498035,1095631,428,D,63718.00,64499.00
Kian.Gold.ETF,20211213,64500.00,64500.00,63200.00,63718.00,33566290781,526796,196,D,64873.00,63222.00
Kian.Gold.ETF,20211212,65494.00,65700.00,64306.00,64873.00,20198797381,311361,158,D,66285.00,64306.00
Kian.Gold.ETF,20211211,66710.00,66999.00,65600.00,66285.00,35160548228,530445,288,D,66621.00,65600.00
Kian.Gold.ETF,20211208,67300.00,67400.00,66500.00,66621.00,96136368587,1443040,364,D,67363.00,66500.00
Kian.Gold.ETF,20211207,67500.00,67700.00,67202.00,67363.00,97156105592,1442274,389,D,66639.00,67210.00
Kian.Gold.ETF,20211206,65131.00,67700.00,65131.00,66639.00,33247580084,498923,444,D,65038.00,67500.00
Kian.Gold.ETF,20211205,65089.00,65598.00,64510.00,65038.00,40412205053,621360,406,D,64871.00,65595.00
Kian.Gold.ETF,20211204,64500.00,65890.00,64500.00,64871.00,36207488265,558149,471,D,63412.00,64850.00
Kian.Gold.ETF,20211201,63000.00,64000.00,63000.00,63412.00,19893623584,313719,247,D,63386.00,63113.00
Kian.Gold.ETF,20211130,63500.00,63550.00,63000.00,63386.00,16588503031,261705,240,D,64072.00,63000.00
Kian.Gold.ETF,20211129,63599.00,64500.00,63590.00,64072.00,36614567579,571459,284,D,63096.00,64022.00
Kian.Gold.ETF,20211128,63300.00,63300.00,62801.00,63096.00,6509251635,103165,165,D,63249.00,63290.00
Kian.Gold.ETF,20211127,64000.00,64000.00,63001.00,63249.00,16604879653,262531,302,D,62760.00,63001.00
Kian.Gold.ETF,20211124,62100.00,63100.00,62100.00,62760.00,29666744574,472700,395,D,62016.00,63087.00
Kian.Gold.ETF,20211123,62400.00,62700.00,61800.00,62016.00,224915233076,3626731,357,D,62360.00,61800.00
Kian.Gold.ETF,20211122,64900.00,64900.00,62124.00,62360.00,3930581070,63030,140,D,62127.00,62408.00
Kian.Gold.ETF,20211121,61984.00,62300.00,61896.00,62127.00,8873863000,142835,202,D,62487.00,62300.00
Kian.Gold.ETF,20211120,63100.00,63100.00,62000.00,62487.00,13884428771,222196,273,D,62840.00,62248.00
Kian.Gold.ETF,20211117,62894.00,63050.00,62300.00,62840.00,21283000414,338684,256,D,62450.00,62702.00
Kian.Gold.ETF,20211116,62699.00,62801.00,61900.00,62450.00,15091148838,241650,248,D,62311.00,62780.00
Kian.Gold.ETF,20211115,62500.00,63000.00,61983.00,62311.00,62976229463,1010668,327,D,63352.00,62000.00
Kian.Gold.ETF,20211114,64200.00,64934.00,62027.00,63352.00,38501439577,607740,363,D,63311.00,62200.00
Kian.Gold.ETF,20211113,61500.00,66842.00,61500.00,63311.00,74592912860,1178197,842,D,60766.00,63200.00
Kian.Gold.ETF,20211110,60100.00,61198.00,60100.00,60766.00,15722400801,258735,238,D,59828.00,61167.00
Kian.Gold.ETF,20211109,60099.00,60099.00,59422.00,59828.00,9380920419,156797,189,D,59770.00,60095.00
Kian.Gold.ETF,20211108,59143.00,60097.00,59143.00,59770.00,5810141903,97209,165,D,59632.00,59849.00
Kian.Gold.ETF,20211107,59989.00,59990.00,59202.00,59632.00,2215639920,37155,129,D,59410.00,59987.00
Kian.Gold.ETF,20211106,59100.00,59962.00,59100.00,59410.00,15378116401,258849,196,D,58802.00,59800.00
Kian.Gold.ETF,20211103,58500.00,59100.00,58119.00,58802.00,29543852639,502431,150,D,58228.00,58811.00
Kian.Gold.ETF,20211102,58800.00,58800.00,58000.00,58228.00,1975866864,33933,81,D,58316.00,58400.00
Kian.Gold.ETF,20211101,58600.00,58600.00,57912.00,58316.00,1755313616,30100,100,D,58033.00,58519.00
Kian.Gold.ETF,20211031,58300.00,58398.00,57921.00,58033.00,8376298046,144337,111,D,58285.00,58200.00
Kian.Gold.ETF,20211030,58110.00,58835.00,58100.00,58285.00,3912222576,67122,168,D,58728.00,58300.00
Kian.Gold.ETF,20211027,57813.00,58999.00,57813.00,58728.00,9510072710,161935,130,D,58858.00,58838.00
Kian.Gold.ETF,20211026,59190.00,59200.00,58252.00,58858.00,12065263559,204991,132,D,58736.00,58296.00
Kian.Gold.ETF,20211025,58649.00,58946.00,58291.00,58736.00,5678177106,96673,217,D,58294.00,58759.00
Kian.Gold.ETF,20211023,57401.00,58746.00,57401.00,58294.00,4636042797,79528,188,D,57984.00,58256.00
Kian.Gold.ETF,20211020,57999.00,58130.00,57598.00,57984.00,1184850731,20434,82,D,57825.00,58050.00
Kian.Gold.ETF,20211019,57800.00,57950.00,57056.00,57825.00,25880076795,447560,158,D,57238.00,57732.00
Kian.Gold.ETF,20211018,57700.00,57700.00,57200.00,57238.00,4153773144,72570,81,D,57675.00,57262.00
Kian.Gold.ETF,20211017,57402.00,58199.00,57400.00,57675.00,2401539296,41639,114,D,57811.00,57789.00
Kian.Gold.ETF,20211016,57110.00,58197.00,57110.00,57811.00,14286845450,247130,135,D,57061.00,58129.00
Kian.Gold.ETF,20211013,56850.00,57500.00,56500.00,57061.00,11554293597,202489,134,D,57190.00,57500.00
Kian.Gold.ETF,20211012,57500.00,57500.00,56950.00,57190.00,9132843998,159694,140,D,58028.00,56950.00
Kian.Gold.ETF,20211011,57870.00,58366.00,57850.00,58028.00,5806030924,100056,144,D,58248.00,57850.00
Kian.Gold.ETF,20211010,58000.00,58450.00,57901.00,58248.00,23056834069,395841,92,D,58587.00,57950.00
Kian.Gold.ETF,20211009,59500.00,59500.00,58500.00,58587.00,5617073444,95875,124,D,59453.00,58800.00
Kian.Gold.ETF,20211006,59580.00,59630.00,59006.00,59453.00,2348450980,39501,134,D,59403.00,59453.00
Kian.Gold.ETF,20211004,59799.00,59799.00,59006.00,59403.00,2960729287,49841,128,D,59186.00,59580.00
Kian.Gold.ETF,20211003,59990.00,59990.00,59001.00,59186.00,5746227602,97088,173,D,60041.00,59130.00
Kian.Gold.ETF,20211002,60010.00,60327.00,59751.00,60041.00,22045943205,367182,222,D,59239.00,59870.00
Kian.Gold.ETF,20210929,58800.00,59500.00,57852.00,59239.00,4924304937,83126,186,D,58172.00,59500.00
Kian.Gold.ETF,20210928,57850.00,58500.00,57850.00,58172.00,4540179511,78048,172,D,57787.00,58330.00
Kian.Gold.ETF,20210926,57700.00,58187.00,57700.00,57787.00,2446188872,42331,122,D,57862.00,57752.00
Kian.Gold.ETF,20210925,58300.00,58498.00,57700.00,57862.00,8344444665,144212,200,D,57835.00,58120.00
Kian.Gold.ETF,20210922,57500.00,58398.00,57500.00,57835.00,3334663972,57658,190,D,57475.00,57640.00
Kian.Gold.ETF,20210921,57990.00,58248.00,57000.00,57475.00,17446389975,303549,194,D,58457.00,57601.00
Kian.Gold.ETF,20210920,60470.00,60470.00,57515.00,58457.00,27604589301,472222,138,D,57536.00,57703.00
Kian.Gold.ETF,20210919,57500.00,58289.00,57200.00,57536.00,20804591674,361591,125,D,58376.00,57550.00
Kian.Gold.ETF,20210918,58850.00,58850.00,58010.00,58376.00,15839286100,271330,159,D,59006.00,58299.00
Kian.Gold.ETF,20210915,59000.00,59404.00,58602.00,59006.00,22871810744,387619,128,D,59305.00,59000.00
Kian.Gold.ETF,20210914,59210.00,59789.00,59210.00,59305.00,4804572252,81014,112,D,59052.00,59488.00
Kian.Gold.ETF,20210913,59000.00,59490.00,58701.00,59052.00,7171639351,121446,145,D,59785.00,59100.00
Kian.Gold.ETF,20210912,59800.00,60499.00,59700.00,59785.00,3616439632,60491,129,D,60205.00,59977.00
Kian.Gold.ETF,20210911,60559.00,60699.00,60000.00,60205.00,13637071732,226511,201,D,60352.00,60353.00
Kian.Gold.ETF,20210908,60000.00,60600.00,60000.00,60352.00,12603326156,208829,206,D,59859.00,60300.00
Kian.Gold.ETF,20210907,59490.00,60145.00,59490.00,59859.00,7663568277,128028,183,D,60141.00,60000.00
Kian.Gold.ETF,20210906,60460.00,60599.00,59800.00,60141.00,9802058732,162985,231,D,60449.00,60098.00
Kian.Gold.ETF,20210905,61000.00,61000.00,59770.00,60449.00,26446512719,437504,253,D,59906.00,60470.00
Kian.Gold.ETF,20210904,60000.00,60239.00,59451.00,59906.00,79887029675,1333538,273,D,59964.00,60150.00
Kian.Gold.ETF,20210901,59509.00,60200.00,59509.00,59964.00,42026686708,700868,291,D,59577.00,59600.00
Kian.Gold.ETF,20210831,59000.00,59948.00,59000.00,59577.00,22010867924,369453,416,D,58609.00,59948.00
Kian.Gold.ETF,20210830,58440.00,59099.00,58200.00,58609.00,26455807158,451392,340,D,60441.00,59099.00
Kian.Gold.ETF,20210829,62329.00,62329.00,59505.00,60441.00,18651645806,308595,480,D,62261.00,59700.00
Kian.Gold.ETF,20210828,61652.00,62580.00,61651.00,62261.00,16202207786,260232,513,D,61574.00,62200.00
Kian.Gold.ETF,20210825,63479.00,63479.00,61000.00,61574.00,18030808029,292831,385,D,62226.00,61644.00
Kian.Gold.ETF,20210824,61553.00,62900.00,61553.00,62226.00,107017861623,1719835,693,D,61625.00,61980.00
Kian.Gold.ETF,20210823,62000.00,62002.00,60705.00,61625.00,29473276436,478271,568,D,62137.00,61470.00
Kian.Gold.ETF,20210822,60400.00,63300.00,60400.00,62137.00,28375743895,456664,610,D,60366.00,62930.00
Kian.Gold.ETF,20210815,59901.00,60700.00,59901.00,60366.00,43881327673,726923,377,D,59762.00,60400.00
Kian.Gold.ETF,20210814,59439.00,60430.00,58467.00,59762.00,55506248896,928794,486,D,59394.00,59799.00
Kian.Gold.ETF,20210811,58005.00,59820.00,57844.00,59394.00,160440930683,2701315,479,D,57649.00,59439.00
Kian.Gold.ETF,20210810,57061.00,57910.00,57061.00,57649.00,17442303242,302561,334,D,57033.00,57650.00
Kian.Gold.ETF,20210809,57403.00,57599.00,56180.00,57033.00,5234930452,91787,210,D,57403.00,57399.00
Kian.Gold.ETF,20210808,57500.00,57987.00,56750.00,57403.00,5970468899,104010,207,D,56795.00,57420.00
Kian.Gold.ETF,20210807,58700.00,58700.00,56003.00,56795.00,19127041209,336773,342,D,58124.00,57000.00
Kian.Gold.ETF,20210804,58400.00,58760.00,57400.00,58124.00,11153170723,191886,341,D,57516.00,58500.00
Kian.Gold.ETF,20210803,57490.00,58900.00,56557.00,57516.00,14573177148,253376,334,D,57212.00,58500.00
Kian.Gold.ETF,20210802,56510.00,57698.00,56510.00,57212.00,9493930178,165942,324,D,58265.00,57000.00
Kian.Gold.ETF,20210801,59850.00,59850.00,57021.00,58265.00,24591502261,422065,455,D,58331.00,57499.00
Kian.Gold.ETF,20210731,56349.00,59599.00,56349.00,58331.00,52526208916,900485,700,D,55589.00,58700.00
Kian.Gold.ETF,20210728,54863.00,56298.00,54833.00,55589.00,19155380535,344590,318,D,54863.00,56298.00
Kian.Gold.ETF,20210727,54279.00,56929.00,53671.00,54863.00,15106695909,275355,314,D,53515.00,54706.00
Kian.Gold.ETF,20210726,52000.00,54150.00,51501.00,53515.00,25068434395,468439,389,D,51905.00,53946.00
Kian.Gold.ETF,20210719,52253.00,52253.00,51651.00,51905.00,1350730044,26023,69,D,51684.00,52248.00
Kian.Gold.ETF,20210718,51800.00,52170.00,51559.00,51684.00,2982422000,57705,120,D,51987.00,51960.00
Kian.Gold.ETF,20210717,52361.00,52361.00,51550.00,51987.00,1276846674,24561,120,D,51913.00,51871.00
Kian.Gold.ETF,20210714,52500.00,52929.00,51731.00,51913.00,4028065739,77593,219,D,52548.00,52199.00
Kian.Gold.ETF,20210713,52140.00,53229.00,52140.00,52548.00,7205453772,137122,228,D,53424.00,52730.00
Kian.Gold.ETF,20210712,52500.00,53550.00,52500.00,53424.00,17802884711,333237,202,D,53132.00,53094.00
Kian.Gold.ETF,20210711,53500.00,53500.00,52802.00,53132.00,1954834153,36792,150,D,53043.00,53220.00
Kian.Gold.ETF,20210710,52651.00,53499.00,52651.00,53043.00,4455047800,83989,152,D,52975.00,53259.00
Kian.Gold.ETF,20210707,53298.00,53298.00,52500.00,52975.00,7656567070,144532,128,D,53112.00,52900.00
Kian.Gold.ETF,20210706,54288.00,54288.00,53000.00,53112.00,13674242704,257460,183,D,53064.00,53252.00
Kian.Gold.ETF,20210705,53499.00,53499.00,52351.00,53064.00,57726860388,1087872,192,D,53149.00,53000.00
Kian.Gold.ETF,20210704,53328.00,53759.00,52651.00,53149.00,4067622290,76533,147,D,52852.00,53277.00
Kian.Gold.ETF,20210703,53594.00,53594.00,52211.00,52852.00,55944851568,1058518,234,D,53243.00,53327.00
Kian.Gold.ETF,20210630,53500.00,53880.00,53000.00,53243.00,21264134491,399378,214,D,53947.00,53010.00
Kian.Gold.ETF,20210629,53710.00,54176.00,53500.00,53947.00,3965015672,73499,195,D,53019.00,53500.00
Kian.Gold.ETF,20210628,53335.00,53622.00,52500.00,53019.00,54650797317,1030772,253,D,52459.00,53007.00
Kian.Gold.ETF,20210627,52499.00,52720.00,52000.00,52459.00,4178875270,79660,148,D,52254.00,52306.00
Kian.Gold.ETF,20210626,52250.00,52689.00,51996.00,52254.00,4046775634,77445,175,D,51453.00,52684.00
Kian.Gold.ETF,20210623,50667.00,51596.00,50667.00,51453.00,12279675702,238659,125,D,51700.00,51470.00
Kian.Gold.ETF,20210622,51999.00,52050.00,51511.00,51700.00,17821709883,344717,131,D,51342.00,51700.00
Kian.Gold.ETF,20210621,51561.00,51800.00,51071.00,51342.00,8043502885,156666,141,D,51294.00,51200.00
Kian.Gold.ETF,20210620,50211.00,52000.00,50211.00,51294.00,2081613428,40582,97,D,51528.00,51370.00
Kian.Gold.ETF,20210619,51825.00,52000.00,51220.00,51528.00,3997424231,77578,228,D,53479.00,51300.00
Kian.Gold.ETF,20210616,52722.00,53619.00,52722.00,53479.00,14671368877,274338,205,D,52854.00,53256.00
Kian.Gold.ETF,20210615,52951.00,53250.00,52320.00,52854.00,35741860830,676233,251,D,52654.00,53000.00
Kian.Gold.ETF,20210614,53399.00,53399.00,52400.00,52654.00,2477295549,47049,149,D,53255.00,52600.00
Kian.Gold.ETF,20210613,52310.00,53400.00,52310.00,53255.00,20649565647,387748,155,D,51968.00,52862.00
Kian.Gold.ETF,20210612,51959.00,52427.00,51000.00,51968.00,16400074545,315580,152,D,53204.00,52007.00
Kian.Gold.ETF,20210609,53112.00,53875.00,52916.00,53204.00,26261568145,493605,185,D,53230.00,52918.00
Kian.Gold.ETF,20210608,53300.00,53862.00,52779.00,53230.00,7971719185,149759,156,D,53918.00,53211.00
Kian.Gold.ETF,20210607,54000.00,54240.00,53491.00,53918.00,5781965663,107237,248,D,53987.00,53870.00
Kian.Gold.ETF,20210602,54300.00,54300.00,53252.00,53987.00,8682998306,160835,185,D,53335.00,53850.00
Kian.Gold.ETF,20210601,53990.00,53990.00,53000.00,53335.00,4089435080,76674,161,D,52218.00,53439.00
Kian.Gold.ETF,20210531,52000.00,53000.00,51600.00,52218.00,26502169389,507531,286,D,53571.00,52900.00
Kian.Gold.ETF,20210530,54980.00,54980.00,53120.00,53571.00,46373838713,865652,348,D,54318.00,53238.00
Kian.Gold.ETF,20210529,53200.00,55099.00,53200.00,54318.00,19883048950,366051,443,D,52363.00,53998.00
Kian.Gold.ETF,20210526,51400.00,52799.00,51400.00,52363.00,104801403183,2001458,289,D,51134.00,52669.00
Kian.Gold.ETF,20210525,49011.00,51300.00,49011.00,51134.00,22835559776,446587,221,D,50929.00,51280.00
Kian.Gold.ETF,20210524,50500.00,51530.00,50201.00,50929.00,28794273191,565382,275,D,49499.00,50901.00
Kian.Gold.ETF,20210523,49188.00,50200.00,48658.00,49499.00,17269542465,348888,147,D,48316.00,50200.00
Kian.Gold.ETF,20210522,48500.00,49896.00,48000.00,48316.00,11012481769,227928,215,D,49031.00,48300.00
Kian.Gold.ETF,20210519,49899.00,49899.00,48510.00,49031.00,4440718974,90570,144,D,50210.00,49450.00
Kian.Gold.ETF,20210518,49451.00,50930.00,49410.00,50210.00,29805029575,593605,204,D,49146.00,50000.00
Kian.Gold.ETF,20210517,49200.00,49900.00,49000.00,49146.00,4191829109,85293,140,D,50536.00,49000.00
Kian.Gold.ETF,20210516,51400.00,51400.00,49904.00,50536.00,16877674400,333973,239,D,50136.00,50721.00
Kian.Gold.ETF,20210515,49500.00,50800.00,49500.00,50136.00,62505018303,1246712,298,D,49425.00,50000.00
Kian.Gold.ETF,20210512,49000.00,49850.00,48410.00,49425.00,7042085798,142480,144,D,49301.00,49500.00
Kian.Gold.ETF,20210511,49079.00,50600.00,47950.00,49301.00,26046694166,528316,343,D,48136.00,47999.00
Kian.Gold.ETF,20210510,47597.00,48697.00,47370.00,48136.00,4123775237,85670,149,D,46462.00,48344.00
Kian.Gold.ETF,20210509,46650.00,46650.00,45911.00,46462.00,1353161149,29124,93,D,45744.00,46600.00
Kian.Gold.ETF,20210508,44979.00,46400.00,44500.00,45744.00,4327724125,94608,181,D,44446.00,45850.00
Kian.Gold.ETF,20210505,44530.00,45333.00,44000.00,44446.00,5587491507,125714,219,D,45631.00,44001.00
Kian.Gold.ETF,20210503,45670.00,45994.00,45151.00,45631.00,2603706049,57060,91,D,45875.00,45540.00
Kian.Gold.ETF,20210502,45703.00,46490.00,45670.00,45875.00,2598893979,56652,156,D,47400.00,45889.00
Kian.Gold.ETF,20210501,48500.00,48500.00,47028.00,47400.00,7533588294,158938,154,D,48514.00,47302.00
Kian.Gold.ETF,20210428,47711.00,49199.00,47711.00,48514.00,18123792291,373582,133,D,48402.00,48400.00
Kian.Gold.ETF,20210427,48450.00,48800.00,48131.00,48402.00,2867628364,59246,90,D,48461.00,48400.00
Kian.Gold.ETF,20210426,48400.00,49150.00,48000.00,48461.00,15822836716,326508,163,D,49489.00,48980.00
Kian.Gold.ETF,20210425,49000.00,49510.00,49000.00,49489.00,11763736610,237703,112,D,48560.00,49499.00
Kian.Gold.ETF,20210424,48201.00,49800.00,47950.00,48560.00,31159129469,641658,258,D,48904.00,49616.00
Kian.Gold.ETF,20210421,48597.00,49994.00,48551.00,48904.00,7369030805,150685,116,D,48583.00,48706.00
Kian.Gold.ETF,20210420,49000.00,49001.00,48201.00,48583.00,8825565299,181659,158,D,49849.00,48222.00
Kian.Gold.ETF,20210419,50256.00,50590.00,49370.00,49849.00,20682062016,414893,179,D,50659.00,49800.00
Kian.Gold.ETF,20210418,50763.00,51500.00,50256.00,50659.00,5108999946,100851,132,D,51854.00,50300.00
Kian.Gold.ETF,20210417,52652.00,52652.00,51682.00,51854.00,2534388590,48875,123,D,51620.00,51695.00
Kian.Gold.ETF,20210414,51388.00,52120.00,51388.00,51620.00,3394936830,65768,110,D,51350.00,51699.00
Kian.Gold.ETF,20210413,51602.00,51770.00,51010.00,51350.00,1006157162,19594,82,D,52031.00,51283.00
Kian.Gold.ETF,20210412,52123.00,52710.00,51701.00,52031.00,1877700838,36088,88,D,51745.00,51813.00
Kian.Gold.ETF,20210411,51150.00,52000.00,51150.00,51745.00,2870414799,55472,79,D,51807.00,51483.00
Kian.Gold.ETF,20210410,52516.00,52537.00,51300.00,51807.00,5418142201,104583,159,D,52880.00,51300.00
Kian.Gold.ETF,20210407,52700.00,53169.00,52700.00,52880.00,1816179413,34345,108,D,53056.00,53095.00
Kian.Gold.ETF,20210406,53400.00,53410.00,52701.00,53056.00,2355367810,44394,100,D,52885.00,53000.00
Kian.Gold.ETF,20210405,52900.00,53100.00,52400.00,52885.00,3107959664,58768,129,D,52632.00,52683.00
Kian.Gold.ETF,20210404,51819.00,52998.00,51819.00,52632.00,2211471878,42018,108,D,52425.00,52490.00
Kian.Gold.ETF,20210403,53400.00,53400.00,52000.00,52425.00,4793515520,91435,189,D,54637.00,52750.00
Kian.Gold.ETF,20210331,54180.00,55100.00,54173.00,54637.00,2553898346,46743,126,D,55170.00,54751.00
Kian.Gold.ETF,20210330,55511.00,55511.00,54261.00,55170.00,3037554521,55058,167,D,55258.00,54820.00
Kian.Gold.ETF,20210328,54800.00,55748.00,54250.00,55258.00,3769136802,68210,163,D,54258.00,55509.00
Kian.Gold.ETF,20210327,53300.00,54500.00,53300.00,54258.00,2349596981,43304,153,D,53864.00,53950.00
Kian.Gold.ETF,20210317,53989.00,54180.00,53317.00,53864.00,2693182450,50000,122,D,53102.00,54180.00
Kian.Gold.ETF,20210316,52459.00,53302.00,52458.00,53102.00,2119709442,39918,148,D,52141.00,53220.00
Kian.Gold.ETF,20210315,52990.00,52990.00,51675.00,52141.00,3242831305,62193,117,D,53251.00,51752.00
Kian.Gold.ETF,20210314,54100.00,54100.00,51852.00,53251.00,3936733743,73928,144,D,52857.00,52447.00
Kian.Gold.ETF,20210313,54596.00,54596.00,52122.00,52857.00,2947050533,55755,160,D,51675.00,52990.00
Kian.Gold.ETF,20210310,51505.00,51997.00,51505.00,51675.00,1146099707,22179,70,D,51003.00,51688.00
Kian.Gold.ETF,20210309,51499.00,51499.00,50511.00,51003.00,72943232098,1430184,210,D,51572.00,50901.00
Kian.Gold.ETF,20210308,52011.00,52400.00,51000.00,51572.00,4166153703,80784,155,D,51413.00,51000.00
Kian.Gold.ETF,20210307,50522.00,51728.00,50521.00,51413.00,2381361277,46318,121,D,51732.00,51589.00
Kian.Gold.ETF,20210306,53496.00,53496.00,51600.00,51732.00,37235621957,719774,347,D,54601.00,51878.00
Kian.Gold.ETF,20210303,55542.00,55555.00,54030.00,54601.00,2351497164,43067,111,D,54122.00,54307.00
Kian.Gold.ETF,20210302,54989.00,54989.00,53877.00,54122.00,2716241601,50187,158,D,55272.00,54055.00
Kian.Gold.ETF,20210301,55970.00,55970.00,54574.00,55272.00,1922904459,34790,111,D,54357.00,55485.00
Kian.Gold.ETF,20210228,54256.00,54849.00,54134.00,54357.00,4757379672,87521,174,D,55242.00,54254.00
Kian.Gold.ETF,20210227,55010.00,55895.00,55003.00,55242.00,5268734748,95376,143,D,55840.00,55190.00
Kian.Gold.ETF,20210224,56000.00,56500.00,55200.00,55840.00,4415288435,79070,99,D,55127.00,55940.00
Kian.Gold.ETF,20210223,55999.00,55999.00,54089.00,55127.00,2775911802,50355,112,D,54729.00,55316.00
Kian.Gold.ETF,20210222,56428.00,57299.00,54700.00,54729.00,126525262089,2311841,269,D,55901.00,54996.00
Kian.Gold.ETF,20210221,56199.00,56700.00,55000.00,55901.00,10616045075,189907,187,D,56428.00,55787.00
Kian.Gold.ETF,20210220,58000.00,58000.00,56200.00,56428.00,9387520017,166362,236,D,58322.00,56415.00
Kian.Gold.ETF,20210217,58300.00,58740.00,58000.00,58322.00,8099607723,138878,166,D,58629.00,58000.00
Kian.Gold.ETF,20210216,58002.00,59000.00,58002.00,58629.00,3464617852,59094,151,D,57851.00,58201.00
Kian.Gold.ETF,20210215,57506.00,58000.00,57506.00,57851.00,2247406438,38848,119,D,58832.00,57711.00
Kian.Gold.ETF,20210214,60350.00,60350.00,58200.00,58832.00,4148844922,70520,208,D,60071.00,58698.00
Kian.Gold.ETF,20210213,59690.00,60746.00,59690.00,60071.00,18909595691,314789,418,D,58347.00,60049.00
Kian.Gold.ETF,20210209,57010.00,59000.00,57010.00,58347.00,43442373334,744546,349,D,56125.00,58300.00
Kian.Gold.ETF,20210208,55001.00,56689.00,55001.00,56125.00,33547795767,597731,194,D,53994.00,56323.00
Kian.Gold.ETF,20210207,54437.00,54437.00,53613.00,53994.00,32043524202,593469,124,D,53355.00,54200.00
Kian.Gold.ETF,20210206,53711.00,54870.00,53000.00,53355.00,5492975522,102951,155,D,53488.00,53510.00
Kian.Gold.ETF,20210203,53600.00,54019.00,52528.00,53488.00,33963085641,634961,140,D,54019.00,54000.00
Kian.Gold.ETF,20210202,54400.00,54680.00,53701.00,54019.00,25520336342,472432,136,D,53992.00,54000.00
Kian.Gold.ETF,20210201,54100.00,54500.00,53100.00,53992.00,24494350064,453667,135,D,54323.00,53800.00
Kian.Gold.ETF,20210131,53060.00,54999.00,53060.00,54323.00,8498673150,156448,229,D,53996.00,54700.00
Kian.Gold.ETF,20210130,53500.00,54998.00,53500.00,53996.00,275722632711,5106312,339,D,52299.00,54000.00
