<OPEN>,<LOW>,<HIGH>,<CLOSE>,<amount>,<perc>,<DTYYYYMMDD>,<shamsi>
"113,960","113,890","114,000","113,890",110,0.10%,2019-09-06,1398/06/15
"114,000","114,000","114,000","114,000",-,-,2019-09-05,1398/06/14
"114,000","113,890","114,000","114,000",580,0.51%,2019-09-04,1398/06/13
"113,960","113,390","113,960","113,420",580,0.51%,2019-09-03,1398/06/12
"113,930","113,890","114,000","114,000",1520,1.35%,2019-09-02,1398/06/11
"113,920","112,390","114,000","112,480",1520,1.35%,2019-09-01,1398/06/10
"113,420","113,390","114,500","114,000",530,0.47%,2019-08-31,1398/06/09
"111,940","111,890","113,500","113,470",1470,1.31%,2019-08-30,1398/06/08
"112,000","112,000","112,000","112,000",-,-,2019-08-29,1398/06/07
"111,890","111,890","112,000","112,000",50,0.04%,2019-08-28,1398/06/06
"110,980","110,900","112,000","111,950",950,0.86%,2019-08-27,1398/06/05
"111,980","109,890","112,000","111,000",920,0.83%,2019-08-26,1398/06/04
"114,420","111,890","114,500","111,920",2580,2.31%,2019-08-25,1398/06/03
"116,000","114,390","116,000","114,500",1400,1.22%,2019-08-24,1398/06/02
"116,430","115,890","116,500","115,900",100,0.09%,2019-08-23,1398/06/01
"116,000","116,000","116,000","116,000",-,-,2019-08-22,1398/05/31
"116,500","115,890","116,500","116,000",420,0.36%,2019-08-21,1398/05/30
"117,000","116,390","117,000","116,420",540,0.46%,2019-08-20,1398/05/29
"116,980","116,890","117,000","116,960",-,-,2019-08-19,1398/05/28
"117,500","116,890","117,500","116,960",460,0.39%,2019-08-18,1398/05/27
"116,920","116,890","117,500","117,420",420,0.36%,2019-08-17,1398/05/26
"116,970","116,890","117,000","117,000",-,-,2019-08-16,1398/05/25
"116,930","116,890","117,000","117,000",-,-,2019-08-14,1398/05/23
"116,940","116,890","117,000","117,000",90,0.08%,2019-08-13,1398/05/22
"116,940","116,890","117,000","116,910",90,0.08%,2019-08-12,1398/05/21
"116,910","116,890","117,000","117,000",-,-,2019-08-11,1398/05/20
"117,920","116,890","118,000","117,000",1000,0.85%,2019-08-10,1398/05/19
"118,480","117,890","118,500","118,000",400,0.34%,2019-08-09,1398/05/18
"118,430","118,390","118,500","118,400",540,0.46%,2019-08-07,1398/05/16
"119,460","118,890","119,500","118,940",480,0.40%,2019-08-06,1398/05/15
"119,000","118,890","119,500","119,420",510,0.43%,2019-08-05,1398/05/14
"118,910","118,890","119,000","118,910",90,0.08%,2019-08-04,1398/05/13
"119,500","118,890","119,500","119,000",910,0.76%,2019-08-03,1398/05/12
"118,910","118,890","120,000","119,910",910,0.76%,2019-08-02,1398/05/11
"119,000","119,000","119,000","119,000",-,-,2019-08-01,1398/05/10
"119,000","118,890","119,000","119,000",430,0.36%,2019-07-31,1398/05/09
"120,400","119,390","120,500","119,430",1070,0.90%,2019-07-30,1398/05/08
"120,480","120,390","120,500","120,500",80,0.07%,2019-07-29,1398/05/07
"121,390","120,390","121,500","120,420",1080,0.90%,2019-07-28,1398/05/06
"120,930","120,890","122,000","121,500",560,0.46%,2019-07-27,1398/05/05
"119,470","119,390","121,000","120,940",1440,1.21%,2019-07-26,1398/05/04
"119,500","119,500","119,500","119,500",-,-,2019-07-25,1398/05/03
"120,000","119,390","120,000","119,500",2430,2.03%,2019-07-24,1398/05/02
"122,890","121,890","124,000","121,930",1070,0.88%,2019-07-23,1398/05/01
"119,980","119,890","123,000","123,000",4000,3.36%,2019-07-22,1398/04/31
"118,950","118,890","119,000","119,000",30,0.03%,2019-07-21,1398/04/30
"116,500","116,390","119,000","118,970",2490,2.14%,2019-07-20,1398/04/29
"114,900","114,890","117,000","116,480",1480,1.29%,2019-07-19,1398/04/28
"114,890","114,890","115,000","115,000",1110,0.97%,2019-07-17,1398/04/26
"119,000","111,890","119,000","113,890",5000,4.39%,2019-07-16,1398/04/25
"120,900","118,890","121,000","118,890",2110,1.77%,2019-07-15,1398/04/24
"124,890","120,890","125,000","121,000",4000,3.31%,2019-07-14,1398/04/23
"125,910","124,890","126,000","125,000",1000,0.80%,2019-07-13,1398/04/22
"126,940","125,890","127,000","126,000",1460,1.16%,2019-07-12,1398/04/21
"127,460","127,460","127,460","127,460",-,-,2019-07-11,1398/04/20
"127,420","127,390","127,500","127,460",20,0.02%,2019-07-10,1398/04/19
"127,480","127,390","127,500","127,480",50,0.04%,2019-07-09,1398/04/18
"128,000","127,390","128,000","127,430",480,0.38%,2019-07-08,1398/04/17
"129,000","127,890","129,000","127,910",1070,0.84%,2019-07-07,1398/04/16
"129,440","128,890","130,000","128,980",420,0.33%,2019-07-06,1398/04/15
"127,430","127,390","129,500","129,400",1900,1.49%,2019-07-05,1398/04/14
"127,500","127,500","127,500","127,500",-,-,2019-07-04,1398/04/13
"127,500","127,390","127,500","127,500",50,0.04%,2019-07-03,1398/04/12
"127,940","127,390","128,000","127,450",550,0.43%,2019-07-02,1398/04/11
"126,960","126,890","128,000","128,000",1000,0.79%,2019-07-01,1398/04/10
"128,440","126,890","128,500","127,000",1500,1.18%,2019-06-30,1398/04/09
"129,450","128,390","129,550","128,500",910,0.71%,2019-06-29,1398/04/08
"129,410","129,410","129,410","129,410",90,0.07%,2019-06-27,1398/04/06
"129,420","129,390","129,500","129,500",100,0.08%,2019-06-26,1398/04/05
"129,500","129,390","129,500","129,400",1600,1.24%,2019-06-25,1398/04/04
"131,930","130,400","132,000","131,000",890,0.68%,2019-06-24,1398/04/03
"129,910","129,890","132,000","131,890",1890,1.45%,2019-06-23,1398/04/02
"129,970","129,890","130,000","130,000",-,-,2019-06-22,1398/04/01
"131,980","129,890","132,000","130,000",2000,1.54%,2019-06-21,1398/03/31
"132,000","132,000","132,000","132,000",-,-,2019-06-20,1398/03/30
"132,000","130,890","132,000","132,000",1050,0.80%,2019-06-19,1398/03/29
"131,850","130,840","132,050","130,950",1070,0.82%,2019-06-18,1398/03/28
"133,390","131,840","133,550","132,020",1340,1.01%,2019-06-17,1398/03/27
"134,980","133,340","135,050","133,360",1580,1.18%,2019-06-16,1398/03/26
"129,350","129,340","135,000","134,940",5580,4.31%,2019-06-15,1398/03/25
"129,500","129,340","129,500","129,360",360,0.28%,2019-06-14,1398/03/24
"129,000","129,000","129,000","129,000",-,-,2019-06-12,1398/03/22
"129,000","128,840","129,000","129,000",120,0.09%,2019-06-11,1398/03/21
"130,860","12,850","131,040","128,880",430,0.33%,2019-06-10,1398/03/20
"127,000","127,000","128,640","128,450",1480,1.17%,2019-06-09,1398/03/19
"130,910","126,890","131,020","126,970",3930,3.10%,2019-06-08,1398/03/18
"131,870","130,850","132,040","130,900",80,0.06%,2019-06-07,1398/03/17
"131,010","130,870","131,040","130,980",-,-,2019-06-03,1398/03/13
"132,500","130,870","132,540","130,980",1410,1.08%,2019-06-02,1398/03/12
"135,470","132,370","135,500","132,390",3110,2.35%,2019-06-01,1398/03/11
"135,500","135,340","135,500","135,500",130,0.10%,2019-05-31,1398/03/10
"135,370","135,370","135,370","135,370",-,-,2019-05-30,1398/03/09
"133,970","133,840","135,500","135,370",1370,1.02%,2019-05-29,1398/03/08
"137,360","132,340","137,500","134,000",3500,2.61%,2019-05-28,1398/03/07
"138,000","137,340","138,000","137,500",1000,0.73%,2019-05-27,1398/03/06
"139,700","138,340","139,700","138,500",1070,0.77%,2019-05-25,1398/03/04
"140,340","139,540","140,500","139,570",890,0.64%,2019-05-24,1398/03/03
"140,460","140,460","140,460","140,460",-,-,2019-05-23,1398/03/02
"139,370","139,340","140,500","140,460",960,0.69%,2019-05-22,1398/03/01
"137,500","137,350","139,500","139,500",2030,1.48%,2019-05-21,1398/02/31
"137,460","137,340","137,500","137,470",30,0.02%,2019-05-20,1398/02/30
"144,980","137,340","145,000","137,500",7500,5.45%,2019-05-19,1398/02/29
"145,350","144,840","146,500","145,000",500,0.34%,2019-05-18,1398/02/28
"146,410","145,340","146,500","145,500",970,0.67%,2019-05-17,1398/02/27
"146,470","146,470","146,470","146,470",-,-,2019-05-16,1398/02/26
"148,500","146,340","148,500","146,470",1960,1.34%,2019-05-15,1398/02/25
"148,440","148,340","149,000","148,430",70,0.05%,2019-05-14,1398/02/24
"148,500","148,340","148,500","148,500",140,0.09%,2019-05-13,1398/02/23
"146,430","146,340","148,500","148,360",1860,1.27%,2019-05-12,1398/02/22
"149,390","146,340","149,500","146,500",3000,2.05%,2019-05-11,1398/02/21
"153,400","149,340","153,500","149,500",4000,2.68%,2019-05-10,1398/02/20
"153,500","153,500","153,500","153,500",-,-,2019-05-09,1398/02/19
"149,840","149,740","153,500","153,500",3600,2.40%,2019-05-08,1398/02/18
"149,360","149,360","149,900","149,900",420,0.28%,2019-05-07,1398/02/17
"146,950","146,840","149,500","149,480",2480,1.69%,2019-05-06,1398/02/16
"147,500","146,360","147,500","147,000",450,0.31%,2019-05-05,1398/02/15
"144,930","144,840","149,000","147,450",2490,1.72%,2019-05-04,1398/02/14
"142,500","142,340","145,000","144,960",2550,1.79%,2019-05-03,1398/02/13
"142,410","142,410","142,410","142,410",-,-,2019-05-02,1398/02/12
"142,530","142,340","142,550","142,410",90,0.06%,2019-05-01,1398/02/11
"140,530","140,350","142,550","142,500",1980,1.41%,2019-04-30,1398/02/10
"141,550","140,350","141,600","140,520",990,0.70%,2019-04-29,1398/02/09
"141,540","141,350","142,000","141,510",40,0.03%,2019-04-28,1398/02/08
"138,580","138,350","141,600","141,470",3010,2.17%,2019-04-27,1398/02/07
"138,140","138,050","138,900","138,460",340,0.25%,2019-04-26,1398/02/06
"138,120","138,120","138,120","138,120",-,-,2019-04-25,1398/02/05
"137,970","137,850","138,800","138,120",130,0.09%,2019-04-24,1398/02/04
"137,930","137,850","138,100","137,990",70,0.05%,2019-04-23,1398/02/03
"137,440","137,350","139,100","137,920",320,0.23%,2019-04-22,1398/02/02
"135,590","135,350","137,600","137,600",2140,1.58%,2019-04-21,1398/02/01
"135,530","135,350","135,600","135,460",-,-,2019-04-20,1398/01/31
"134,870","134,650","135,600","135,460",670,0.50%,2019-04-19,1398/01/30
"134,790","134,790","134,790","134,790",-,-,2019-04-18,1398/01/29
"133,990","133,900","134,950","134,790",780,0.58%,2019-04-17,1398/01/28
"135,480","133,890","135,500","134,010",1420,1.06%,2019-04-16,1398/01/27
"136,870","134,040","136,900","135,430",1470,1.09%,2019-04-15,1398/01/26
"134,450","134,390","136,900","136,900",2400,1.78%,2019-04-14,1398/01/25
"135,900","134,390","136,000","134,500",1500,1.12%,2019-04-13,1398/01/24
"137,400","129,790","137,400","136,000",1310,0.96%,2019-04-12,1398/01/23
"137,310","137,310","137,310","137,310",-,-,2019-04-11,1398/01/22
"137,380","137,290","137,400","137,310",190,0.14%,2019-04-10,1398/01/21
"141,760","137,390","141,800","137,500",4250,3.09%,2019-04-09,1398/01/20
"136,870","136,790","141,800","141,750",4850,3.54%,2019-04-08,1398/01/19
"133,900","133,890","136,900","136,900",2990,2.23%,2019-04-07,1398/01/18
"131,930","131,890","138,010","133,910",2010,1.52%,2019-04-06,1398/01/17
"131,980","131,890","132,000","131,900",100,0.08%,2019-04-05,1398/01/16
"131,890","131,890","132,000","132,000",-,-,2019-04-03,1398/01/14
"131,940","131,890","132,000","132,000",-,-,2019-03-30,1398/01/10
"131,980","131,880","132,100","132,000",110,0.08%,2019-03-29,1398/01/09
"131,890","131,890","131,890","131,890",-,-,2019-03-28,1398/01/08
"129,540","129,380","133,600","131,890",2470,1.91%,2019-03-27,1398/01/07
"129,560","129,400","129,560","129,420",90,0.07%,2019-03-26,1398/01/06
"129,490","129,400","129,560","129,510",10,0.01%,2019-03-25,1398/01/05
"129,550","129,410","129,560","129,520",580,0.45%,2019-03-24,1398/01/04
"128,940","128,800","128,940","128,940",-,-,2019-03-19,1397/12/28
"128,950","128,800","128,960","128,940",50,0.04%,2019-03-18,1397/12/27
"128,920","128,800","128,960","128,890",60,0.05%,2019-03-17,1397/12/26
"129,930","128,800","129,960","128,830",1020,0.79%,2019-03-16,1397/12/25
"130,840","129,800","139,560","129,850",1170,0.90%,2019-03-15,1397/12/24
"131,020","131,020","131,020","131,020",-,-,2019-03-14,1397/12/23
"132,040","130,930","132,050","131,020",2470,1.92%,2019-03-13,1397/12/22
"128,490","128,430","128,550","128,550",80,0.06%,2019-03-12,1397/12/21
"128,970","128,430","129,050","128,470",580,0.45%,2019-03-11,1397/12/20
"129,440","128,930","129,550","129,050",1370,1.06%,2019-03-10,1397/12/19
"131,460","130,360","131,570","130,420",1090,0.84%,2019-03-09,1397/12/18
"131,890","131,360","132,070","131,510",1140,0.87%,2019-03-08,1397/12/17
"130,370","130,370","130,370","130,370",-,-,2019-03-07,1397/12/16
"131,560","130,360","131,570","130,370",1170,0.90%,2019-03-06,1397/12/15
"125,950","125,900","132,550","131,540",5560,4.41%,2019-03-05,1397/12/14
"126,020","125,850","126,100","125,980",1090,0.87%,2019-03-04,1397/12/13
"130,040","126,850","130,040","127,070",2790,2.20%,2019-03-03,1397/12/12
"133,000","129,800","133,000","129,860",4640,3.57%,2019-03-02,1397/12/11
"134,500","134,400","134,500","134,500",2500,1.89%,2019-03-01,1397/12/10
"132,000","132,000","132,000","132,000",-,-,2019-02-28,1397/12/09
"132,000","132,000","132,000","132,000",500,0.38%,2019-02-27,1397/12/08
"132,500","132,500","132,800","132,500",500,0.38%,2019-02-26,1397/12/07
"133,500","133,000","133,500","133,000",1500,1.13%,2019-02-25,1397/12/06
"135,500","134,500","135,500","134,500",2000,1.49%,2019-02-24,1397/12/05
"136,500","136,500","136,500","136,500",11500,9.20%,2019-02-23,1397/12/04
"125,000","125,000","125,000","125,000",4700,3.76%,2019-02-22,1397/12/03
"129,600","129,600","129,700","129,700",-,-,2019-02-20,1397/12/01
"129,900","122,800","129,900","129,700",1700,1.33%,2019-02-19,1397/11/30
"128,000","127,800","128,000","128,000",1000,0.78%,2019-02-18,1397/11/29
"123,600","123,600","129,000","129,000",5500,4.45%,2019-02-17,1397/11/28
"122,500","122,550","123,600","123,500",2500,2.07%,2019-02-16,1397/11/27
"118,400","118,300","123,000","121,000",2500,2.11%,2019-02-15,1397/11/26
"118,500","118,500","118,500","118,500",-,-,2019-02-14,1397/11/25
"118,500","118,300","118,500","118,500",800,0.68%,2019-02-13,1397/11/24
"119,300","119,100","119,300","119,300",300,0.25%,2019-02-12,1397/11/23
"118,000","118,000","119,000","119,000",1900,1.62%,2019-02-11,1397/11/22
"117,100","117,000","117,100","117,100",-,-,2019-02-10,1397/11/21
"116,500","116,500","117,200","117,100",650,0.56%,2019-02-09,1397/11/20
"116,475","116,450","116,500","116,450",-,-,2019-02-08,1397/11/19
"116,450","116,450","116,450","116,450",-,-,2019-02-07,1397/11/18
"116,500","116,450","116,600","116,450",2050,1.76%,2019-02-06,1397/11/17
"118,500","118,200","118,600","118,500",1000,0.85%,2019-02-05,1397/11/16
"118,500","117,300","118,600","117,500",1000,0.86%,2019-02-04,1397/11/15
"114,500","114,400","116,550","116,500",6500,5.91%,2019-02-03,1397/11/14
"110,000","109,700","110,000","110,000",3000,2.73%,2019-02-02,1397/11/13
"115,500","112,700","115,500","113,000",5500,4.87%,2019-02-01,1397/11/12
"118,500","118,500","118,500","118,500",-,-,2019-01-31,1397/11/11
"119,000","118,350","119,000","118,500",950,0.80%,2019-01-30,1397/11/10
"119,500","119,300","119,600","119,450",1150,0.97%,2019-01-29,1397/11/09
"118,900","117,900","118,900","118,300",300,0.25%,2019-01-28,1397/11/08
"118,500","117,800","118,500","118,000",100,0.08%,2019-01-27,1397/11/07
"117,900","117,750","117,950","117,900",1400,1.20%,2019-01-26,1397/11/06
"115,100","115,100","118,500","116,500",1500,1.30%,2019-01-25,1397/11/05
"115,000","115,000","115,000","115,000",-,-,2019-01-24,1397/11/04
"115,100","115,000","115,100","115,000",400,0.35%,2019-01-23,1397/11/03
"115,400","115,200","115,450","115,400",1100,0.95%,2019-01-22,1397/11/02
"116,500","116,250","116,500","116,500",200,0.17%,2019-01-21,1397/11/01
"116,500","116,300","116,500","116,300",1800,1.57%,2019-01-20,1397/10/30
"114,400","114,300","114,500","114,500",-,-,2019-01-19,1397/10/29
"114,500","114,300","114,550","114,500",1400,1.22%,2019-01-18,1397/10/28
"115,900","115,900","115,900","115,900",-,-,2019-01-17,1397/10/27
"115,900","115,900","115,900","115,900",1400,1.22%,2019-01-16,1397/10/26
"114,500","114,350","114,600","114,500",2000,1.78%,2019-01-15,1397/10/25
"112,500","112,300","112,650","112,500",2600,2.37%,2019-01-14,1397/10/24
"108,950","109,750","108,000","109,900",4100,3.73%,2019-01-13,1397/10/23
"116,000","114,000","118,000","114,000",1000,0.88%,2019-01-12,1397/10/22
"111,000","110,850","113,500","113,000",4100,3.76%,2019-01-11,1397/10/21
"108,900","108,900","108,900","108,900",-,-,2019-01-10,1397/10/20
"108,900","108,850","108,900","108,900",100,0.09%,2019-01-09,1397/10/19
"108,800","108,600","109,050","108,800",200,0.18%,2019-01-08,1397/10/18
"109,000","108,700","109,000","109,000",2000,1.87%,2019-01-07,1397/10/17
"107,000","106,900","107,100","107,000",1500,1.42%,2019-01-06,1397/10/16
"105,450","104,900","105,600","105,500",400,0.38%,2019-01-05,1397/10/15
"105,950","105,500","106,000","105,900",100,0.09%,2019-01-04,1397/10/14
"106,000","106,000","106,000","106,000",-,-,2019-01-03,1397/10/13
"106,000","105,800","106,000","106,000",1500,1.44%,2019-01-02,1397/10/12
"104,900","104,200","105,000","104,500",500,0.48%,2019-01-01,1397/10/11
"107,000","105,000","107,000","105,000",3000,2.86%,2018-12-31,1397/10/10
"108,000","107,900","108,000","108,000",1000,0.93%,2018-12-30,1397/10/09
"106,000","105,500","108,000","107,000",4000,3.88%,2018-12-29,1397/10/08
"105,000","102,800","105,000","103,000",4500,4.37%,2018-12-28,1397/10/07
"107,500","107,500","107,500","107,500",-,-,2018-12-27,1397/10/06
"111,900","107,500","111,900","107,500",4500,4.19%,2018-12-26,1397/10/05
"109,000","109,000","118,000","112,000",7000,6.67%,2018-12-25,1397/10/04
"103,950","103,950","105,000","105,000",4000,3.96%,2018-12-24,1397/10/03
"101,000","101,000","101,000","101,000",1100,1.10%,2018-12-23,1397/10/02
"99,900","99,900","99,900","99,900",200,0.20%,2018-12-21,1397/09/30
"99,700","99,700","99,700","99,700",-,-,2018-12-20,1397/09/29
"99,800","99,700","99,890","99,700",200,0.20%,2018-12-19,1397/09/28
"101,000","99,900","101,000","99,900",500,0.50%,2018-12-18,1397/09/27
"99,400","99,400","99,400","99,400",-,-,2018-12-17,1397/09/26
"99,900","99,400","99,900","99,400",100,0.10%,2018-12-16,1397/09/25
"99,900","97,050","99,950","99,500",1850,1.86%,2018-12-15,1397/09/24
"101,250","101,250","101,850","101,350",50,0.05%,2018-12-14,1397/09/23
"101,300","101,300","101,300","101,300",-,-,2018-12-13,1397/09/22
"97,900","97,900","101,500","101,300",4200,4.33%,2018-12-12,1397/09/21
"108,230","86,900","109,940","97,100",11090,11.42%,2018-12-11,1397/09/20
"107,840","107,640","108,230","108,190",290,0.27%,2018-12-10,1397/09/19
"112,500","107,360","112,540","107,900",4510,4.18%,2018-12-09,1397/09/18
"114,870","112,110","114,870","112,410",2760,2.46%,2018-12-08,1397/09/17
"112,410","112,340","116,940","115,170",2140,1.89%,2018-12-07,1397/09/16
"113,640","109,790","116,480","113,030",490,0.43%,2018-12-05,1397/09/14
"113,900","112,690","114,010","113,520",150,0.13%,2018-12-04,1397/09/13
"114,030","111,710","114,800","113,670",630,0.55%,2018-12-03,1397/09/12
"120,240","113,660","120,290","114,300",6800,5.95%,2018-12-02,1397/09/11
"113,570","113,570","121,100","121,100",7520,6.62%,2018-12-01,1397/09/10
"112,750","107,620","115,540","113,580",1130,1%,2018-11-30,1397/09/09
"112,450","112,450","112,450","112,450",-,-,2018-11-29,1397/09/08
"112,680","112,450","112,680","112,450",8700,7.74%,2018-11-28,1397/09/07
"121,150","121,150","121,150","121,150",1880,1.55%,2018-11-27,1397/09/06
"123,030","123,030","123,030","123,030",320,0.26%,2018-11-26,1397/09/05
